State Date       Time   Providers Details
FL    2022-03-03 09-56  +70       ['FL,Avon Park,33825,Walmart Pharmacy #3887', 'FL,Bradenton,34208,Walmart Pharmacy #3474', 'FL,Clearwater,33755,Walmart Pharmacy #4667', 'FL,Clewiston,33440,Walmart Pharmacy #2484', 'FL,Cocoa,32922,Walmart Pharmacy #174', 'FL,Crawfordville,32327,Walgreens Store #09578', 'FL,Daytona Beach,32117,Sams Pharmacy #8138', 'FL,Doral,33126,Sams Pharmacy #6217', 'FL,Doral,33126,Walmart Pharmacy #2091', 'FL,Dunedin,34698,Ama Medical Group', 'FL,Florida City,33034,Walmart Pharmacy #2727', 'FL,Fort Lauderdale,33312,Walmart Pharmacy #2946', 'FL,Fort Myers,33907,Sams Pharmacy #8130', 'FL,Fort Pierce,34947,Walmart Pharmacy #973', 'FL,Gainesville,32641,Walmart Pharmacy #3877', 'FL,Greenacres,33415,Walmart Pharmacy #1436', 'FL,Haines City,33844,Walmart Pharmacy #725', 'FL,Hialeah,33012,Walmart Pharmacy #5945', 'FL,Holly Hill,32117,Walmart Pharmacy #3862', 'FL,Homestead,33033,Walmart Pharmacy #3183', 'FL,Homestead,33033,Walmart Pharmacy #5671', 'FL,Jacksonville,32244,Sams Pharmacy #6363', 'FL,Jacksonville,32244,Walmart Pharmacy #6978', 'FL,Kissimmee,34741,Walmart Pharmacy #5846', 'FL,Labelle,33935,Walmart Pharmacy #6190', 'FL,Lake City,32055,Walmart Pharmacy #767', 'FL,Lake Wales,33898,Walmart Pharmacy #859', 'FL,Lauderdale Lakes,33313,Walmart Pharmacy #3625', 'FL,Live Oak,32060,Walmart Pharmacy #2626', 'FL,Marianna,32448,Walmart Pharmacy #1375', 'FL,Melbourne,32901,Walmart Pharmacy #5366', 'FL,Miami Beach,33140,Mount Sinai Pharmacy Express', 'FL,Miami Gardens,33055,Walmart Pharmacy #2907', 'FL,Miami Gardens,33056,Walmart Pharmacy #3311', 'FL,Miami,33136,Jackson Memorial Hospital', 'FL,Miami,33147,Walmart Pharmacy #4303', 'FL,Naranja,33032,Walmart Pharmacy #3935', 'FL,North Miami Beach,33162,Walmart Pharmacy #3235', 'FL,Ocala,34472,Walmart Pharmacy #4368', 'FL,Ocala,34474,Sams Pharmacy #6335', 'FL,Orlando,32805,Walmart Pharmacy #4160', 'FL,Orlando,32808,Walmart Pharmacy #4588', 'FL,Orlando,32818,Sams Pharmacy #6218', 'FL,Orlando,32818,Walmart Pharmacy #4425', 'FL,Orlando,32822,Walmart Pharmacy #1084', 'FL,Orlando,32822,Walmart Pharmacy #3782', 'FL,Orlando,32822,Walmart Pharmacy #4142', 'FL,Orlando,32839,Walmart Pharmacy #5871', 'FL,Palatka,32177,Walmart Pharmacy #551', 'FL,Palm Springs,33461,Walmart Pharmacy #5882', 'FL,Pembroke Pines,33024,Memorial Hospital Pembroke Pharmacy', 'FL,Perry,32348,Walmart Pharmacy #5172', 'FL,Pompano Beach,33064,Walmart Pharmacy #1517', 'FL,Port Richey,34668,Walmart Pharmacy #1085', 'FL,Punta Gorda,33980,Publix Pharmacy 0755', 'FL,Quincy,32351,Walmart Pharmacy #488', 'FL,Sarasota,34234,Walmart Pharmacy #3066', 'FL,Sebring,33870,Walmart Pharmacy #666', 'FL,Sebring,33872,Adventhealth-Sebring', 'FL,St Petersburg,33711,Walmart Pharmacy #5218', 'FL,Starke,32091,Walmart Pharmacy #1283', 'FL,Tampa,33604,Walmart Pharmacy #5221', 'FL,Tampa,33610,Walmart Pharmacy #5964', 'FL,Tampa,33612,Walmart Pharmacy #2627', 'FL,Tampa,33613,Walmart Pharmacy #3197', 'FL,Tampa,33614,Walmart Pharmacy #5220', 'FL,Tampa,33614,Walmart Pharmacy #5654', 'FL,West Palm Beach,33407,Sams Pharmacy #8157', 'FL,West Palm Beach,33407,Walmart Pharmacy #4446', 'FL,Westchase,33626,Prosper Infusion Inc']
FL    2022-03-03 10-04  +1        ['FL,Saint Petersburg,33702,Cvs Store #00574']
FL    2022-03-03 10-04  -3        ['FL,Dunedin,34698,Ama Medical Group', 'FL,Fort Myers,33912,Walmart Pharmacy #987', 'FL,Pembroke Pines,33024,Memorial Hospital Pembroke Pharmacy']
FL    2022-03-08 14-40  +166      ['FL,Alachua,32615,Walgreens Store #11244', 'FL,Apopka,32703,Cvs Store #03748', 'FL,Arcadia,34266,Walgreens Store #10668', 'FL,Bartow,33830,Walgreens Store #13797', 'FL,Bartow,33830,Walmart Pharmacy #580', 'FL,Boca Raton,33433,Cvs Store #08372', 'FL,Boca Raton,33434,Walgreens Store #15248', 'FL,Boynton Beach,33437,Cvs Store #04980', 'FL,Bradenton,34202,Lakewood Ranch Pharmacy', 'FL,Bradenton,34207,Cvs Store #01047', 'FL,Bradenton,34209,Manatee Discount Pharmacy', 'FL,Brooksville,34613,Cvs Store #03528', 'FL,Cantonment,32533,Cvs Store #01055', 'FL,Cape Coral,33914,Walgreens Store #04645', 'FL,Cape Coral,33914,Walgreens Store #07029', 'FL,Cape Coral,33990,Walgreens Store #07028', 'FL,Clearwater,33759,Better Life Pharmacy', 'FL,Clearwater,33759,Walgreens Store #15394', 'FL,Cocoa,32927,Walgreens Store #11992', 'FL,Coconut Creek,33073,Walgreens Store #07011', 'FL,Cooper City,33328,Walgreens Store #04770', 'FL,Coral Gables,33134,Cvs Store #17786', 'FL,Crescent City,32112,Community Pharmacy', 'FL,Dania,33004,Walgreens Store #03002', 'FL,Davie,33024,Bradys Pharmacy', 'FL,Davie,33317,Walgreens Store #12724', 'FL,Daytona Beach,32114,Walgreens Store #04423', 'FL,Deerfield Beach,33441,Walgreens Store #12808', 'FL,Delray Beach,33444,Cvs Store #16175', 'FL,Delray Beach,33445,Walgreens Store #05068', 'FL,Delray Beach,33446,Walgreens Store #15900', 'FL,Ellenton,34222,Advance Care Pharmacy', 'FL,Fernandina Beach,32034,Cvs Store #03235', 'FL,Flagler Beach,32136,Flagler Pharmacy', 'FL,Fort Lauderdale,33312,Cvs Store #03261', 'FL,Fort Myers,33912,Walmart Pharmacy #987', 'FL,Fort Myers,33913,Aon Pharmacy', 'FL,Ft Lauderdale,33312,Walgreens Store #04178', 'FL,Gainesville,32606,Walgreens Store #09617', 'FL,Gainesville,32609,Cvs Store #05160', 'FL,Groveland,34736,Walgreens Store #12317', 'FL,Hallandale Beach,33009,Walgreens Store #04402', 'FL,Hialeah,33012,Walgreens Store #03566', 'FL,Hialeah,33014,Walgreens Store #09018', 'FL,Hobe Sound,33455,Winships Pharmacy', 'FL,Holiday,34691,Cvs Store #01328', 'FL,Hollywood,33024,Seminole Clinic - Hollywood', 'FL,Hollywood,33024,Walgreens Store #07322', 'FL,Hollywood,33029,Rise N Shine Pharmacy', 'FL,Homestead,33032,Cvs Store #08000', 'FL,Hudson,34667,Cvs Store #03583', 'FL,Jacksonville,32218,Duval Pharmacy', 'FL,Jacksonville,32221,Cvs Store #03106', 'FL,Jacksonville,32224,Walgreens Store #05448', 'FL,Jacksonville,32226,Walgreens Store #09479', 'FL,Jacksonville,32259,Cvs Store #08377', 'FL,Jupiter,33458,Walgreens Store #05173', 'FL,Lake Worth,33449,Cvs Store #17153', 'FL,Lake Worth,33467,Cvs Store #02303', 'FL,Lake Worth,33467,Walgreens Store #15138', 'FL,Lakeland,33809,Cvs Store #03399', 'FL,Lakeland,33810,Familycare Discount Pharmacy', 'FL,Lakeland,33813,Walgreens Store #05327', 'FL,Largo,33770,St Mary Pharmacy', 'FL,Lauderdale Lakes,33313,Merit Pharmacy', 'FL,Lutz,33549,Lutz Pharmacy', 'FL,Lynn Haven,32444,Cvs Store #03667', 'FL,Madeira Beach,33708,Walgreens Store #15192', 'FL,Margate,33068,Cvs Store #02758', 'FL,Mary Esther,32569,Cvs Store #16224', 'FL,Melbourne,32903,Walgreens Store #04815', 'FL,Melbourne,32935,Walgreens Store #04259', 'FL,Merritt Island,32953,Walgreens Store #09959', 'FL,Miami Beach,33140,Cvs Store #02893', 'FL,Miami,33130,Continental Rx', 'FL,Miami,33130,Cvs Store #05147', 'FL,Miami,33131,Cvs Store #10132', 'FL,Miami,33133,Walgreens Store #10900', 'FL,Miami,33144,Pdl Pharmacy', 'FL,Miami,33156,Walgreens Store #09206', 'FL,Miami,33157,Cvs Store #05136', 'FL,Miami,33157,Walgreens Store #10470', 'FL,Miami,33165,Cvs Store #10699', 'FL,Miami,33169,One Pharmacy', 'FL,Miami,33170,New Life Pharmacy', 'FL,Miami,33176,Village Pharmacy', 'FL,Miami,33177,Walgreens Store #03721', 'FL,Miami,33186,Cvs Store #03401', 'FL,Miami,33193,Gls Pharmacy Llc', 'FL,Mims,32754,Walgreens Store #10882', 'FL,Naples,34108,Cvs Store #04227', 'FL,Naples,34110,Walgreens Store #06070', 'FL,Naples,34120,Cvs Store #08927', 'FL,New Port Richey,34655,Little Road Pharmacy', 'FL,Niceville,32578,Walgreens Store #06978', 'FL,Nokomis,34275,Walgreens Store #11787', 'FL,North Fort Myers,33917,Walgreens Store #10179', 'FL,North Miami Beach,33169,Aloe Drug Mart 002', 'FL,North Miami,33161,Cvs Store #00628', 'FL,North Palm Beach,33408,Winships Prescription Center', 'FL,North Port,34286,Walgreens Store #09317', 'FL,Oakland Park,33311,Walgreens Store #04387', 'FL,Ocala,34472,Walgreens Store #11991', 'FL,Ocoee,34761,Walgreens Store #12884', 'FL,Okeechobee,34974,Heartland Discount Pharmacy', 'FL,Opa Locka,33054,Walgreens Store #03854', 'FL,Orlando,32803,Cvs Store #01314', 'FL,Orlando,32803,Walgreens Store #03650', 'FL,Orlando,32806,Walgreens Store #16514', 'FL,Orlando,32808,Walgreens Store #03745', 'FL,Orlando,32817,Walgreens Store #05240', 'FL,Orlando,32821,Walgreens Store #15017', 'FL,Orlando,32837,Walgreens Store #07460', 'FL,Pace,32571,Cvs Store #05249', 'FL,Palm Bay,32907,Cvs Store #05230', 'FL,Palm Coast,32164,Cvs Store #17428', 'FL,Palm Coast,32164,One Pharmacy', 'FL,Palm Harbor,34684,Care Plus Pharmacy', 'FL,Palm Harbor,34684,King Pharmacy  Compounding Llc', 'FL,Palm Springs,33406,Walgreens Store #10760', 'FL,Palmetto Bay,33176,Cvs Store #03421', 'FL,Parkland,33073,Cvs Store #03652', 'FL,Parrish,34219,Ellenton Discount Pharmacy', 'FL,Pensacola,32505,Walgreens Store #10312', 'FL,Pensacola,32506,Walgreens Store #01042', 'FL,Pensacola,32507,Cvs Store #05175', 'FL,Pensacola,32534,Cvs Store #03675', 'FL,Plant City,33563,Super Discount Pharmacy', 'FL,Plantation,33324,Walgreens Store #09748', 'FL,Port Charlotte,33948,Walgreens Store #07875', 'FL,Port Charlotte,33952,Cvs Store #03122', 'FL,Port Charlotte,33952,Walgreens Store #12698', 'FL,Port Richey,34668,Walgreens Store #16526', 'FL,Saint Augustine,32080,Island Family Pharmacy', 'FL,Saint Petersburg,33702,Apex Care Pharmacy 1', 'FL,Saint Petersburg,33709,Cvs Store #03755', 'FL,Sarasota,34231,Cvs Store #01810', 'FL,Sarasota,34231,Walgreens Store #04979', 'FL,Southwest Ranches,33331,Walgreens Store #10648', 'FL,St Augustine,32086,Moultrie Pharmacy', 'FL,St Petersburg,33710,Walgreens Store #06804', 'FL,Sun City Center,33573,Cvs Store #05110', 'FL,Tampa,33603,Choice Pharmacy Inc', 'FL,Tampa,33606,Davis Islands Pharmacy', 'FL,Tampa,33606,Walgreens Store #05451', 'FL,Tampa,33624,Deliverxd Pharmacy', 'FL,Tampa,33625,Walgreens Store #03128', 'FL,Tarpon Springs,34689,Cvs Store #00709', 'FL,Tequesta,33469,Walgreens Store #04916', 'FL,The Villages,32163,Walgreens Store #15495', 'FL,Titusville,32780,Walgreens Store #01990', 'FL,Titusville,32780,Walgreens Store #04644', 'FL,Venice,34285,Walgreens Store #11487', 'FL,Vero Beach,32960,Walgreens Store #03608', 'FL,Vero Beach,32962,Palm Bay Pharmacy', 'FL,Vero Beach,32963,Cvs Store #03429', 'FL,Weeki Wachee,34613,Walgreens Store #12103', 'FL,Wellington,33414,Cvs Store #03601', 'FL,Wellington,33414,Cvs Store #04188', 'FL,Wesley Chapel,33544,Cvs Store #01527', 'FL,West Palm Beach,33415,Walgreens Store #07098', 'FL,Wimauma,33598,Apex Care Pharmacy 2', 'FL,Winter Garden,34787,Cvs Store #01820', 'FL,Winter Garden,34787,Walgreens Store #07385', 'FL,Winter Park,32789,Cvs Store #00170', 'FL,Winter Springs,32708,Walgreens Store #03161']
FL    2022-03-08 14-40  -4        ['FL,Fort Pierce,34947,Walmart Pharmacy #973', 'FL,Sebring,33870,Walmart Pharmacy #666', 'FL,Sebring,33872,Adventhealth-Sebring', 'FL,Tampa,33624,Deliverxd']
FL    2022-03-16 18-51  +16       ['FL,Bonifay,32425,Johnsonâ€™S Pharmacy', 'FL,Bradenton,34208,Bradenton Family Medical Center', 'FL,Cocoa,32922,Walgreens Store #04303', 'FL,Florida City,33034,Walgreens Store #11481', 'FL,Fort Pierce,34947,Walmart Pharmacy #973', 'FL,Green Cove Springs,32043,Walgreens Store #10469', 'FL,Lakewood Ranch,34202,Walgreens Store #12102', 'FL,Pensacola,32505,Escambia Comm Clinics Corp Offices', 'FL,Perry,32347,Cvs Store #04472', 'FL,Perry,32348,Walgreens Store #12578', 'FL,Rockledge,32955,Walgreens Store #06797', 'FL,Sarasota,34238,Walgreens Store #15260', 'FL,Tallahassee,32301,Bond Comm Health Center - Main Site', 'FL,Tallahassee,32308,Walgreens Store #10901', 'FL,Vero Beach,32962,Walgreens Store #03607', 'FL,West Palm Beach,33405,Walgreens Store #15209']
FL    2022-03-16 18-51  -90       ['FL,Apopka,32703,Cvs Store #03748', 'FL,Avon Park,33825,Walmart Pharmacy #3887', 'FL,Bartow,33830,Walmart Pharmacy #580', 'FL,Boca Raton,33433,Cvs Store #08372', 'FL,Boca Raton,33487,Guardian Pharmacy Services', 'FL,Bonifay,32425,Johnson’S Pharmacy', 'FL,Bradenton,34205,Genoa Healthcare Llc', 'FL,Bristol,32321,Buy-Rite Drugs #9', 'FL,Brooksville,34613,Cvs Store #03528', 'FL,Cantonment,32533,Cvs Store #01055', 'FL,Clearwater,33764,Genoa Healthcare Llc', 'FL,Coral Springs,33065,Broward Health Coral Springs', 'FL,Crawfordville,32327,Cvs Store #05069', 'FL,Crestview,32536,Genoa Healthcare Llc', 'FL,Deerfield Beach,33064,Broward Health North', 'FL,Deerfield Beach,33442,Careone Pharmacy Services Llc', 'FL,Doral,33172,Southcom Army Helath Clinic', 'FL,Eglin Afb,32542,96Th Medical Support Sq/Sgsm', 'FL,Fort Lauderdale,33304,Genoa Healthcare Llc', 'FL,Fort Lauderdale,33308,Broward Health Imperial Point', 'FL,Fort Lauderdale,33312,Genoa Healthcare Llc', 'FL,Fort Lauderdale,33316,Broward Health Medical Center', 'FL,Fort Myers,33905,Genoa Healthcare Llc', 'FL,Fort Walton Beach,32548,Genoa Healthcare Llc', 'FL,Gainesville,32608,Genoa Healthcare Llc', 'FL,Haines City,33844,Walmart Pharmacy #725', 'FL,Hallandale Beach,33009,Walgreens Store #04402', 'FL,Hurlburt Field,32544,1St Special Ops', 'FL,Jacksonville,32214,Nh Jacksonville Fl', 'FL,Jacksonville,32244,Walmart Pharmacy #6978', 'FL,Jacksonville,32259,Cvs Store #08377', 'FL,Kissimmee,34741,Genoa Healthcare Llc', 'FL,Lake City,32025,Genoa Healthcare Llc', 'FL,Lake Mary,32746,Orlando Health Scripts Ph Lake Mary', 'FL,Lake Worth,33449,Cvs Store #17153', 'FL,Lakeland,33805,Genoa Healthcare Llc', 'FL,Lauderdale Lakes,33313,Walmart Pharmacy #3625', 'FL,Leesburg,34748,Genoa Healthcare Llc', 'FL,Lutz,33559,Crestmark Pharmacy Services Llc', 'FL,Macclenny,32063,Cvs Store #07980', 'FL,Macdill Afb,33621,6Th Mdg Macdill Afb', 'FL,Malone,32445,Pancare Rx Malone', 'FL,Mayo,32066,North Florida Pharmacy Of Mayo', 'FL,Miami,33142,Jessie Trice  - Main', 'FL,Miami,33143,Genoa Healthcare Llc', 'FL,Miami,33157,Cvs Store #05136', 'FL,Miami,33165,Cvs Store #10699', 'FL,Miami,33177,Walgreens Store #03721', 'FL,Miami,33186,Cvs Store #03401', 'FL,Middleburg,32068,Genoa Healthcare Llc', 'FL,Naples,34116,Genoa Healthcare Llc', 'FL,Naples,34120,Cvs Store #08927', 'FL,New Port Richey,34652,Richey Medical Pharmacy', 'FL,New Port Richey,34653,Genoa Healthcare Llc', 'FL,North Port,34287,North Port Pharmacy', 'FL,Ocala,34474,Genoa Healthcare Llc', 'FL,Okeechobee,34972,Okeechobee Discount Drugs', 'FL,Orlando,32805,Walmart Pharmacy #4160', 'FL,Orlando,32839,Walmart Pharmacy #5871', 'FL,Pace,32571,Cvs Store #05249', 'FL,Panama City,32401,Coastalmed Of Florida', 'FL,Panama City,32405,Genoa Healthcare Llc', 'FL,Panama City,32405,Pancare Hlth Panama City', 'FL,Parkland,33073,Cvs Store #03652', 'FL,Patrick Afb,32925,45Th Medical Support Group', 'FL,Pensacola,32512,Nh Pensacola Fl', 'FL,Port St Joe,32456,Buy-Rite Drugs #4', 'FL,Punta Gorda,33950,Genoa Healthcare Llc', 'FL,Saint Petersburg,33702,Cvs Store #00574', 'FL,Saint Petersburg,33711,Genoa Healthcare Llc', 'FL,South Daytona,32119,Daytona Discount Pharmacy', 'FL,St. Petersburg,33716,Guardian Pharmacy Services', 'FL,Tallahassee,32308,Genoa Healthcare Llc', 'FL,Tallahassee,32312,Cvs Store #04024', 'FL,Tamarac,33309,Genoa Healthcare Llc', 'FL,Tampa,33610,Genoa Healthcare Llc', 'FL,Tampa,33612,Genoa Healthcare Llc', 'FL,Tampa,33612,Walmart Pharmacy #2627', 'FL,Tampa,33613,Walmart Pharmacy #3197', 'FL,Tampa,33614,Walmart Pharmacy #5220', 'FL,Tampa,33614,Walmart Pharmacy #5654', 'FL,Tampa,33624,Deliverxd Pharmacy', 'FL,Tarpon Springs,34689,Cvs Store #00709', 'FL,The Villages,32159,Uf Health The Villages Hospital', 'FL,Tyndall Afb,32403,325 Medical Group', 'FL,West Palm Beach,33407,Cl Brumback Prmry Care W Palm Beach', 'FL,Wewahitchka,32465,Buy-Rite Drugs #11', 'FL,Winter Haven,33880,Genoa Healthcare Llc', 'FL,Winter Park,32789,Cvs Store #00170', 'FL,Zephyrhills,33541,Zephyrhills Family Hlth Ctr']
FL    2022-03-18 09-58  +22       ['FL,Brooksville,34613,Pine Brook Pharmacy -14111', 'FL,Haines City,33844,Walmart Pharmacy #725', 'FL,Lake Mary,32746,Orlando Health Scripts Ph Lake Mary', 'FL,Miami,33134,Banyan Community Health Center', 'FL,Palm Beach Gardens,33403,Walgreens Store #06405', 'FL,Panama City,32405,Omnicare Of Panama City #48227', 'FL,Panama City,32405,Pancare Hlth Panama City', 'FL,Parkland,33073,Cvs Store #03652', 'FL,Pembroke Pines,33023,U Trust Pharmacy', 'FL,Pensacola,32501,Walgreens Store #05659', 'FL,Port St Joe,32456,Buy-Rite Drugs #4', 'FL,Sebring,33870,Walmart Pharmacy #666', 'FL,South Daytona,32119,Daytona Discount Pharmacy', 'FL,St Augustine,32086,Walgreens Store #12579', 'FL,Tampa,33612,Walmart Pharmacy #2627', 'FL,Tampa,33618,Walgreens Store #15236', 'FL,Tampa,33634,Omnicare Of Tampa #48231', 'FL,Tavares,32778,Walgreens Store #12105', 'FL,The Villages,32159,The Villages Regional Hospital', 'FL,West Palm Beach,33407,Cl Brumback Prmry Care W Palm Beach', 'FL,West Palm Beach,33415,Walgreens Store #05067', 'FL,Weston,33331,Omnicare Of South Florida #48232']
FL    2022-03-18 09-58  -7        ['FL,Apalachicola,32320,Buy-Rite Drugs #8', 'FL,Havana,32333,Buy-Rite Drugs #6', 'FL,Orlando,32806,Orlando Health Scripts Pharmacy Aph', 'FL,Pensacola,32505,Escambia Comm Clinics Corp Offices', 'FL,Punta Gorda,33980,Publix Pharmacy 0755', 'FL,St. Petersburg,33701,Orlando Health Scripts Ph Bayfront', 'FL,Winter Garden,34787,Cvs Store #01820']
FL    2022-03-18 11-17  +19       ['FL,Apalachicola,32320,Buy-Rite Drugs #8', 'FL,Bartow,33830,Walmart Pharmacy #580', 'FL,Cross City,32628,Cheek Pharmacy', 'FL,Ft. Lauderdale,33309,Polaris Pharmacy Prx1', 'FL,Gainesville,32610,Uf Health Pharmacy Â€“ Shands', 'FL,Gainesville,32610,Uf Health Pharmacy-Medical Plaza', 'FL,Jacksonville,32246,Baygreen Pharmacy', 'FL,Jacksonville,32256,Omnicare Of Jacksonville #48224', 'FL,Lakeland,33805,Genoa Healthcare Llc', 'FL,Leesburg,34748,Uf Health Leesburg Hospital', 'FL,Miami,33142,Jackson Memorial Ltcc Pharmacy', 'FL,Orlando,32804,Orlando Pharmacy', 'FL,Pensacola,32504,Everwell Specialty Pharmacy', 'FL,Pensacola,32505,Community Health Northwest Florida', 'FL,Port Richey,34668,Embassy Pharmacy', 'FL,Punta Gorda,33950,Genoa Healthcare Llc', 'FL,Sanford,32771,Omnicare Of Central Florida #48229', 'FL,St. Petersburg,33701,Orlando Health Scripts Ph Bayfront', 'FL,Weston,33331,Ccf Weston Hospital']
FL    2022-03-18 11-17  -14       ['FL,Bradenton,34208,Bradenton Family Medical Center', 'FL,Brandon,33511,Brandon Community Health Center', 'FL,Brooksville,34613,Pine Brook Pharmacy -14111', 'FL,Clearwater,33760,Chc Of Pinellas - Highpoint', 'FL,Fort Pierce,34950,Florida Community Hc - Fort Pierce', 'FL,Immokalee,34142,Marion E Fether Medical Center', 'FL,Jacksonville,32218,Agape Dunn Avenue', 'FL,Kissimmee,34744,Osceola - Stadium Place', 'FL,Miami,33181,Mbchc North Suite 103 And 104', 'FL,Panama City,32405,Pancare Hlth Panama City', 'FL,Saint Cloud,34769,Prescriptions Unlimited', 'FL,Tallahassee,32301,Bond Comm Health Center - Main Site', 'FL,Vero Beach,32967,Tcch Vero 787 Site', 'FL,West Palm Beach,33407,Cl Brumback Prmry Care W Palm Beach']
FL    2022-03-18 15-22  +2        ['FL,Bonifay,32425,Johnson’S Pharmacy', 'FL,Gainesville,32610,Uf Health Pharmacy – Shands']
FL    2022-03-18 15-22  -2        ['FL,Bonifay,32425,Johnsonâ€™S Pharmacy', 'FL,Gainesville,32610,Uf Health Pharmacy Â€“ Shands']
GA    2022-01-03 16-32  +9        ['GA,Chickamauga,30707,Cannon Drugs', 'GA,Eastman,31023,Eastman Drugs', 'GA,Eastman,31023,Medical Center Prescription Shop', 'GA,Lafayette,30728,Medithrift Pharmacy', 'GA,Midway,31320,Coastal Drug Company', 'GA,Rhine,31077,Rhine Drug Company', 'GA,Statesboro,30458,Forest Heights Pharmacy', 'GA,Tallapoosa,30176,Tallapoosa Drug', 'GA,Zebulon,30295,City Pharmacy Of Zebulon Pc']
GA    2022-01-04 16-56  +27       ['GA,Albany,31705,Walmart Pharmacy #5797', 'GA,Bainbridge,39819,Bainbridge Pharmacy', 'GA,Brunswick,31525,Walmart Pharmacy #639', 'GA,Cairo,39828,Cox Pharmacy Inc', 'GA,Columbus,31903,Walmart Pharmacy #1338', 'GA,Columbus,31909,Walmart Pharmacy #1311', 'GA,Cordele,31015,Walmart Pharmacy #1006', 'GA,Cuthbert,39840,Adams Family Pharmacy', 'GA,Decatur,30032,Walmart Pharmacy #3710', 'GA,Eastman,31023,Walmart Pharmacy #1018', 'GA,Gainesville,30504,Walmart Pharmacy #510', 'GA,Hawkinsville,31036,Hawkinsville Drug Company', 'GA,Jesup,31545,Jones Prescription Shop', 'GA,Jesup,31545,Walmart Pharmacy #2630', 'GA,Lithia Springs,30122,Walmart Pharmacy #3205', 'GA,Lyons,30436,Allcare Rx  Healthcare Services', 'GA,Morrow,30260,Walmart Pharmacy #1047', 'GA,Ocilla,31774,The Medicine Cabinet Of Ocilla', 'GA,Pearson,31642,Morris Drug Company', 'GA,Pelham,31779,Moyes Drug Store', 'GA,Preston,31824,Adams Family Pharmacy', 'GA,Rome,30165,Walmart Pharmacy #658', 'GA,Savannah,31419,Georgetown Drug Company', 'GA,Stockbridge,30281,Walmart Pharmacy #3402', 'GA,Stone Mountain,30087,Walmart Pharmacy #1184', 'GA,Swainsboro,30401,Walmart Pharmacy #1024', 'GA,Unadilla,31091,Unadilla Drug Company']
GA    2022-01-11 08-35  +2        ['GA,Fort Stewart,31314,Winn Army Community Hospital', 'GA,Swainsboro,30401,East Georgia Healthcare Center']
GA    2022-01-13 10-07  +8        ['GA,Atlanta,30308,Walgreens Store #21146', 'GA,Augusta,30901,V07 509 Augusta, Ga (Downtown)', 'GA,Augusta,30907,Walgreens Store #06394', 'GA,Dublin,31021,V07 557 Dublin, Ga', 'GA,East Point,30344,Walgreens Store #17252', 'GA,Evans,30809,Walgreens Store #10602', 'GA,Fort Gordon,30905,Eisenhower Army Medical Center', 'GA,Milledgeville,31061,Walgreens Store #10832']
GA    2022-01-19 08-05  +4        ['GA,Atlanta,30311,Express Food And Pharmacy', 'GA,Blue Ridge,30513,Southern Drug Company', 'GA,Hapeville,30354,Chapman Drug Co Inc', 'GA,Waynesboro,30830,Clark Drug Company']
GA    2022-01-21 18-08  +2        ['GA,Toccoa (Eastanollee),30538,Walmart Pharmacy #1122', 'GA,Valdosta,31602,Walmart Pharmacy #2615']
GA    2022-01-21 18-08  -1        ['GA,Eastman,31023,Medical Center Prescription Shop']
GA    2022-01-26 07-35  +1        ['GA,Eastman,31023,Medical Center Prescription Shop']
GA    2022-01-27 14-49  +2        ['GA,Fort Benning,31905,Martin Army Community Hosptial', 'GA,Moody Afb,31699,23 Mdss/Sgsl']
GA    2022-02-02 09-09  -13       ['GA,Athens,30605,Walgreens Store #17805', 'GA,Brookhaven,30319,Walgreens Store #11757', 'GA,Cairo,39828,Cox Pharmacy Inc', 'GA,Chickamauga,30707,Cannon Drugs', 'GA,Columbus,31909,Walmart Pharmacy #1311', 'GA,Evans,30809,Walgreens Store #10602', 'GA,Gainesville,30504,Walmart Pharmacy #510', 'GA,Kennesaw,30144,Walgreens Store #07068', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Rome,30165,Walmart Pharmacy #658', 'GA,Statesboro,30458,Forest Heights Pharmacy', 'GA,Tallapoosa,30176,Tallapoosa Drug', 'GA,Zebulon,30295,City Pharmacy Of Zebulon Pc']
GA    2022-02-04 09-14  +21       ['GA,Americus,31709,Walmart Pharmacy #758', 'GA,Athens,30605,Walgreens Store #17805', 'GA,Athens,30606,Walgreens Store #07134', 'GA,Augusta,30906,Walmart Pharmacy #1293', 'GA,Baxley,31513,Walmart Pharmacy #5392', 'GA,Blairsville,30512,Walmart Pharmacy #3485', 'GA,Cedartown,30125,Walmart Pharmacy #727', 'GA,Columbus,31909,Walmart Pharmacy #1311', 'GA,Cornelia,30531,Walmart Pharmacy #1403', 'GA,Dublin,31021,Walmart Pharmacy #555', 'GA,Eatonton,31024,Walmart Pharmacy #5482', 'GA,Moultrie,31788,Walmart Pharmacy #952', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Rincon,31326,Walmart Pharmacy #1011', 'GA,Sandersville,31082,Walmart Pharmacy #1143', 'GA,Tifton,31794,Walmart Pharmacy #5198', 'GA,Valdosta,31601,Walmart Pharmacy #899', 'GA,Vidalia,30474,Walmart Pharmacy #864', 'GA,Warner Robins,31093,Walmart Pharmacy #840', 'GA,Waycross,31501,Walmart Pharmacy #4527', 'GA,Waynesboro,30830,Walmart Pharmacy #2754']
GA    2022-02-04 09-14  -1        ['GA,Lyons,30436,Allcare Rx  Healthcare Services']
GA    2022-02-07 09-54  -1        ['GA,Pelham,31779,Moyes Drug Store']
