State Date       Time   Providers Details
IL    2022-06-18 04-15  +1        ['IL,Chicago,60657,Amita St. Joseph Hospital']
IL    2022-06-18 04-15  -1        ['IL,Minonk,61760,Green Tree Pharmacy']
IL    2022-06-19 04-15  -2        ['IL,Freeport,61032,Fhn Memorial Hospital', 'IL,Olney,62450,Richland Memorial Hospital']
IL    2022-06-21 04-15  +2        ['IL,Chester,62233,Memorial Hospital Chester', 'IL,Freeport,61032,Fhn Memorial Hospital']
IL    2022-06-24 04-15  +1        ['IL,Chicago,60622,Amita Saints Mary And Elizabeth Med']
IL    2022-06-25 04-15  -1        ['IL,Clinton,61727,Rural Health Center']
IL    2022-06-26 04-15  -1        ['IL,Chicago,60608,Mt Sinai Hospital Medical Center']
IL    2022-06-27 04-15  -1        ['IL,Grayslake,60030,Grayslake Apothecary']
IL    2022-06-28 04-15  +1        ['IL,Olney,62450,Richland Memorial Hospital']
IL    2022-06-28 04-15  -1        ['IL,Watseka,60970,Iroquois Memorial Hospital']
IL    2022-06-29 04-15  +2        ['IL,Grayslake,60030,Grayslake Apothecary', 'IL,Libertyville,60048,Advocate Condell Medical Center']
IL    2022-06-29 04-15  -5        ['IL,Bloomington,61701,Osf St Joseph Medical Center', 'IL,Maywood,60153,Loyola University Medical Center', 'IL,Melrose Park,60160,Gottlieb Memorial Hospital', 'IL,Murphysboro,62966,Region 5 - Rhcc', 'IL,Oak Lawn,60453,Advocate Christ Medical Center']
IL    2022-06-30 04-15  +2        ['IL,Kankakee,60901,Ascension Saint Mary - Kankakee', 'IL,Maywood,60153,Loyola University Medical Center']
IL    2022-06-30 04-15  -2        ['IL,Kankakee,60901,Amita Health St Mary Hospital Kanka', 'IL,Urbana,61801,Carle Foundation Hospital']
IL    2022-07-03 14-40  +1        ['IL,Mattoon,61938,Sarah Bush Lincoln Hospital']
IL    2022-07-03 14-40  -1        ['IL,Rockford,61108,Osf Healthcare - St. Anthony Medica']
IL    2022-07-06 04-15  +1        ['IL,Eldorado,62930,Ferrell Hospital']
IL    2022-07-06 04-15  -2        ['IL,Justice,60458,Iyengar Geriatrics Hospitalist Sc', 'IL,Zion,60099,Midwestern Regional Med Ctr']
IL    2022-07-07 04-15  +1        ['IL,Moline,61265,Unitypoint Health Trinity Moline']
IL    2022-07-08 04-15  +1        ['IL,Zion,60099,Midwestern Regional Med Ctr']
IL    2022-07-09 04-15  +2        ['IL,Hazel Crest,60429,Emerge Medstaffing', 'IL,Oak Lawn,60453,Advocate Christ Medical Center']
IL    2022-07-09 04-15  -2        ['IL,Chicago,60631,Amita Health Resurrection Medical C', 'IL,Freeport,61032,Fhn Memorial Hospital']
IL    2022-07-10 04-15  -1        ['IL,Aurora,60504,Rush Copley Medical Center']
IL    2022-07-12 04-15  +2        ['IL,Freeport,61032,Fhn Memorial Hospital', 'IL,Rochelle,61068,Rochelle Community Hospital']
IL    2022-07-12 04-15  -3        ['IL,Danville,61832,Osf Sacred Heart Medical Danville', 'IL,Evergreen Park,60805,Osf Little Company Of Mary Pharm', 'IL,Rockford,61107,Mobile Medical Us Corp']
IL    2022-07-13 04-15  +4        ['IL,Chicago,60608,Mt Sinai Hospital Medical Center', 'IL,Chicago,60631,Amita Health Resurrection Medical C', 'IL,Clinton,61727,Rural Health Center', 'IL,Urbana,61801,Carle Foundation Hospital']
IL    2022-07-13 04-15  -1        ['IL,Libertyville,60048,Advocate Condell Medical Center']
IN    2022-02-22 09-09  -31       ['IN,Anderson,46016,St Vincent Anderson Regional Hospit', 'IN,Danville,46122,Hendricks Regional Hospital', 'IN,East Chicago,46312,Ccn Saint Catherine Hospital', 'IN,Evansville,47710,Deaconess Midtown Hospital', 'IN,Evansville,47714,St Vincent Evansville', 'IN,Gary,46402,Methodist Hospitals - Northlake', 'IN,Greensburg,47240,Decatur County Memorial Hospital', 'IN,Hobart,46342,St Mary Medical Center', 'IN,Indianapolis,46202,Eskenazi Health Center', 'IN,Indianapolis,46202,Iuh Methodist Hospital', 'IN,Indianapolis,46202,Riley Hosp For Children Iuh', 'IN,Indianapolis,46250,Amerimed Home Infusion Pharmacy', 'IN,Indianapolis,46256,Dr. Aziz Pharmacy', 'IN,Indianapolis,46260,St Vincent Hospital And Health Care', 'IN,Jeffersonville,47130,Clark Memorial Hospital', 'IN,Jeffersonville,47130,Kentuckiana Medicine', 'IN,Kokomo,46901,Ascension St. Vincent Kokomo', 'IN,Kokomo,46902,Community Howard Regional Health', 'IN,Lebanon,46052,Witham Health Services', 'IN,Merrillville,46410,Methodist Hospitals - Southlake', 'IN,Monticello,47960,Iuh White Memorial Hospital', 'IN,Muncie,47303,Iu Health Ball Memorial Hospital', 'IN,Noblesville,46060,Riverview Hospital', 'IN,Paoli,47454,Iuh Paoli Hospital', 'IN,Portland,47371,Iuh Jay', 'IN,Richmond,47374,Reid Health', 'IN,Scottsburg,47170,Scott Memorial Health', 'IN,Seymour,47274,Schneck Medical Center', 'IN,South Bend,46601,Memorial Hospital Of South Bend', 'IN,Terre Haute,47804,Union Hospital', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-03-03 10-04  +7        ['IN,Bluffton,46714,Bluffton Regional Medical Center', 'IN,Fort Wayne,46802,Lutheran Downtown Hospital', 'IN,Fort Wayne,46825,Dupont Hospital', 'IN,Indianapolis,46260,Priority Physicians, P.C.', 'IN,Mishawaka,46545,St Joseph Reg Med Ctr-South Bend', 'IN,Peru,46970,Dukes Memorial Hospital', 'IN,Warsaw,46580,Kosciusko Community Hospital']
IN    2022-03-08 14-40  +1        ['IN,Greenfield,46140,Hancock Regional Hospital']
IN    2022-03-16 18-51  +1        ['IN,Indianapolis,46219,Community Health Network']
IN    2022-03-16 18-51  -27       ['IN,Anderson,46016,St Vincent Anderson Regional Hospit', 'IN,Bluffton,46714,Bluffton Regional Medical Center', 'IN,Danville,46122,Hendricks Regional Hospital', 'IN,Frankfort,46041,Iuh Frankfort', 'IN,Gary,46402,Methodist Hospitals - Northlake', 'IN,Greensburg,47240,Decatur County Memorial Hospital', 'IN,Hartford City,47348,Iuh Blackford Hospital', 'IN,Indianapolis,46202,Iuh Methodist Hospital', 'IN,Indianapolis,46250,Amerimed Home Infusion Pharmacy', 'IN,Indianapolis,46250,Pharmscript Of In, Llc', 'IN,Jeffersonville,47130,Clark Memorial Hospital', 'IN,Jeffersonville,47130,Kentuckiana Medicine', 'IN,Kokomo,46901,Ascension St. Vincent Kokomo', 'IN,Kokomo,46902,Community Howard Regional Health', 'IN,Lafayette,47905,Iuh Arnett Hospital', 'IN,Lebanon,46052,Witham Health Services', 'IN,Marion,46952,Marion General Hospital', 'IN,Merrillville,46410,Methodist Hospitals - Southlake', 'IN,Mishawaka,46545,St Joseph Reg Med Ctr-South Bend', 'IN,Monticello,47960,Iuh White Memorial Hospital', 'IN,Muncie,47303,Iu Health Ball Memorial Hospital', 'IN,Paoli,47454,Iuh Paoli Hospital', 'IN,Peru,46970,Dukes Memorial Hospital', 'IN,Portland,47371,Iuh Jay', 'IN,Scottsburg,47170,Scott Memorial Health', 'IN,Terre Haute,47804,Union Hospital', 'IN,Warsaw,46580,Kosciusko Community Hospital']
IN    2022-03-18 09-58  +2        ['IN,Greensburg,47240,Decatur County Memorial Hospital', 'IN,Marion,46952,Marion General Hospital']
IN    2022-03-18 09-58  -2        ['IN,Indianapolis,46256,Dr. Aziz Pharmacy', 'IN,South Bend,46601,Memorial Hospital Of South Bend']
IN    2022-03-18 11-17  +1        ['IN,Indianapolis,46250,Pharmscript Holdcoandsubsidiaries']
IN    2022-03-19 08-15  +2        ['IN,Mishawaka,46545,St Joseph Reg Med Ctr-South Bend', 'IN,Monticello,47960,Iuh White Memorial Hospital']
IN    2022-03-19 08-15  -1        ['IN,Richmond,47374,Reid Health']
IN    2022-03-21 16-35  +1        ['IN,Richmond,47374,Reid Health']
IN    2022-03-22 09-16  -3        ['IN,Marion,46952,Marion General Hospital', 'IN,Munster,46321,Community Hospital Munster', 'IN,Noblesville,46060,Riverview Hospital']
IN    2022-03-23 08-41  +1        ['IN,Indianapolis,46202,Iuh Methodist Hospital']
IN    2022-03-23 08-41  -1        ['IN,Greensburg,47240,Decatur County Memorial Hospital']
IN    2022-03-25 08-10  +1        ['IN,South Bend,46601,Memorial Hospital Of South Bend']
IN    2022-03-26 06-57  -1        ['IN,Indianapolis,46250,Pharmerica - Indianapolis']
IN    2022-03-28 06-21  +5        ['IN,Greensburg,47240,Decatur County Memorial Hospital', 'IN,Indianapolis,46250,Pharmerica - Indianapolis', 'IN,Marion,46952,Marion General Hospital', 'IN,Munster,46321,Community Hospital Munster', 'IN,Noblesville,46060,Riverview Hospital']
IN    2022-03-29 08-50  +1        ['IN,Indianapolis,46256,Dr. Aziz Pharmacy']
IN    2022-03-31 08-53  +1        ['IN,Washington,47501,Daviess Community Hospital']
IN    2022-04-01 06-54  +9        ['IN,Crown Point,46307,Franciscan Health Crown Point', 'IN,Hammond,46320,Franciscan Health Hammond', 'IN,Indianapolis,46237,Franciscan Health Indianapolis', 'IN,La Porte,46350,Franciscan Beacon Hospital', 'IN,Lafayette,47905,Franciscan Health Lafayette East', 'IN,Logansport,46947,Logansport Memorial Hospital', 'IN,Michigan City,46360,Franciscan Health Michigan City', 'IN,Newcastle,47362,Henry County Hospital', 'IN,Rensselaer,47978,Franciscan Health Rensselaer']
IN    2022-04-02 06-05  +4        ['IN,Crawfordsville,47933,Franciscan Health Crawfordsville', 'IN,Dyer,46311,Franciscan Health Dyer', 'IN,Jasper,47546,Memorial Hospital And Health Care', 'IN,Munster,46321,Franciscan Health Munster']
IN    2022-04-05 05-48  +1        ['IN,Shelbyville,46176,Major Hospital']
IN    2022-04-05 05-48  -1        ['IN,Lafayette,47905,Franciscan Health Lafayette East']
IN    2022-04-06 05-45  +1        ['IN,Lafayette,47905,Franciscan Health Lafayette East']
IN    2022-04-07 05-34  +1        ['IN,Mooresville,46158,Franciscan Health Mooresville']
IN    2022-04-08 05-48  +1        ['IN,Plymouth,46563,St Joseph Regional-Plymth']
IN    2022-04-08 05-48  -1        ['IN,Indianapolis,46250,Pharmscript Holdcoandsubsidiaries']
IN    2022-04-10 09-31  +2        ['IN,Fort Wayne,46804,Lutheran Hospital', 'IN,Winamac,46996,Pulaski Hospital']
IN    2022-04-12 07-06  +2        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Indianapolis,46250,Pharmscript Holdcoandsubsidiaries']
IN    2022-04-14 09-18  +1        ['IN,Anderson,46011,Community Hospital Anderson']
IN    2022-04-15 06-03  +1        ['IN,Linton,47441,Greene County General Hospital']
IN    2022-04-16 05-33  +2        ['IN,Fort Wayne,46845,Parkview Regional Medical Center', 'IN,Rochester,46975,Woodlawn Hospital']
IN    2022-04-18 05-31  -1        ['IN,Noblesville,46060,Riverview Hospital']
IN    2022-04-19 05-39  +5        ['IN,Angola,46703,Cameron Memorial Community Hospital', 'IN,Bremen,46506,Community Hospital Of Bremen', 'IN,Kokomo,46902,Community Howard Regional Health', 'IN,Martinsville,46151,Iuh Morgan', 'IN,Terre Haute,47802,Terre Haute Regional Hospital']
IN    2022-04-20 05-27  +4        ['IN,Anderson,46016,St Vincent Anderson Regional Hospit', 'IN,Danville,46122,Hendricks Regional Hospital', 'IN,Elkhart,46514,Elkhart General Hospital', 'IN,Greencastle,46135,Putnam County Hospital']
IN    2022-04-21 05-29  +1        ['IN,Kokomo,46901,Ascension St. Vincent Kokomo']
IN    2022-04-23 05-25  +2        ['IN,Lafayette,47905,Iuh Arnett Hospital', 'IN,Noblesville,46060,Riverview Hospital']
IN    2022-04-25 05-22  -1        ['IN,Indianapolis,46250,Pharmerica - Indianapolis']
IN    2022-04-26 05-20  +2        ['IN,Indianapolis,46250,Pharmerica - Indianapolis', 'IN,Valparaiso,46383,Northwest Health Porter']
IN    2022-04-29 05-13  +1        ['IN,Portland,47371,Iuh Jay']
IN    2022-04-30 05-15  +1        ['IN,Goshen,46526,Goshen Hospital']
IN    2022-05-06 06-12  +1        ['IN,Lawrenceburg,47025,St. Elizabeth Dearborn']
IN    2022-05-06 06-12  -1        ['IN,Fort Wayne,46845,Parkview Regional Medical Center']
IN    2022-05-08 10-02  +1        ['IN,Fort Wayne,46845,Parkview Regional Medical Center']
IN    2022-05-09 05-08  -1        ['IN,South Bend,46601,Memorial Hospital Of South Bend']
IN    2022-05-10 06-06  +1        ['IN,New Albany,47150,Baptist Health Floyd']
IN    2022-05-10 06-06  -1        ['IN,Indianapolis,46250,Pharmerica - Indianapolis']
IN    2022-05-11 06-51  +2        ['IN,Elkhart,46517,Martins Phcy #2306', 'IN,Rushville,46173,Rush Memorial Hospital']
IN    2022-05-11 06-51  -1        ['IN,Columbus,47201,Columbus Regional Health']
IN    2022-05-12 07-16  +1        ['IN,Paoli,47454,Iuh Paoli Hospital']
IN    2022-05-13 06-07  -1        ['IN,Fort Wayne,46845,Parkview Regional Medical Center']
IN    2022-05-14 08-49  +3        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Fort Wayne,46845,Parkview Regional Medical Center', 'IN,Indianapolis,46250,Pharmerica - Indianapolis']
IN    2022-05-14 08-49  -1        ['IN,Indianapolis,46256,Dr. Aziz Pharmacy']
IN    2022-05-18 05-40  -1        ['IN,Paoli,47454,Iuh Paoli Hospital']
IN    2022-05-19 05-25  +1        ['IN,South Bend,46601,Memorial Hospital Of South Bend']
IN    2022-05-21 05-54  +1        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital']
IN    2022-05-24 05-46  +1        ['IN,Paoli,47454,Iuh Paoli Hospital']
IN    2022-05-26 07-59  -2        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital', 'IN,Martinsville,46151,Iuh Morgan']
IN    2022-05-27 05-48  +1        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital']
IN    2022-05-28 05-34  +1        ['IN,Martinsville,46151,Iuh Morgan']
IN    2022-05-28 05-34  -1        ['IN,Elkhart,46517,Martins Phcy #2306']
IN    2022-06-01 05-37  +1        ['IN,Frankfort,46041,Iuh Frankfort']
IN    2022-06-01 05-37  -5        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital', 'IN,Fort Wayne,46804,Lutheran Hospital', 'IN,New Albany,47150,Baptist Health Floyd', 'IN,Shelbyville,46176,Major Hospital', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-06-02 07-54  +2        ['IN,Fort Wayne,46804,Lutheran Hospital', 'IN,Indianapolis,46256,Dr. Aziz Pharmacy']
IN    2022-06-02 07-54  -1        ['IN,Martinsville,46151,Iuh Morgan']
IN    2022-06-04 19-11  +7        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital', 'IN,Gary,46402,Methodist Hospitals - Northlake', 'IN,Martinsville,46151,Iuh Morgan', 'IN,Merrillville,46410,Methodist Hospitals - Southlake', 'IN,New Albany,47150,Baptist Health Floyd', 'IN,Shelbyville,46176,Major Hospital', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-06-07 05-36  +2        ['IN,Corydon,47112,Harrison County Hospital', 'IN,Fort Wayne,46808,Omnicare Of Ft. Wayne #48246']
IN    2022-06-08 05-42  -1        ['IN,Anderson,46011,Community Hospital Anderson']
IN    2022-06-09 04-15  -1        ['IN,Frankfort,46041,Iuh Frankfort']
IN    2022-06-10 04-15  +1        ['IN,Indianapolis,46202,Iuh Uh Simon Cancer Center']
IN    2022-06-10 04-15  -1        ['IN,Columbus,47201,Columbus Regional Health']
IN    2022-06-11 04-15  +3        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Frankfort,46041,Iuh Frankfort', 'IN,Indianapolis,46234,Omnicare Of Indianapolis #48248']
IN    2022-06-11 04-15  -1        ['IN,Indianapolis,46250,Pharmerica - Indianapolis']
IN    2022-06-14 04-15  +4        ['IN,Bluffton,46714,Bluffton Regional Medical Center', 'IN,Jeffersonville,47130,Clark Memorial Hospital', 'IN,Scottsburg,47170,Scott Memorial Health', 'IN,Warsaw,46580,Kosciusko Community Hospital']
IN    2022-06-14 04-15  -5        ['IN,Bloomington,47408,Iu Health - Bloomington Hospital', 'IN,Frankfort,46041,Iuh Frankfort', 'IN,Indianapolis,46202,Iuh Uh Simon Cancer Center', 'IN,Richmond,47374,Reid Health', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-06-16 04-15  -2        ['IN,Indianapolis,46256,Dr. Aziz Pharmacy', 'IN,Kokomo,46902,Community Howard Regional Health']
IN    2022-06-17 04-15  +3        ['IN,Indianapolis,46202,Iuh Uh Simon Cancer Center', 'IN,Indianapolis,46256,Dr. Aziz Pharmacy', 'IN,Kokomo,46902,Community Howard Regional Health']
IN    2022-06-17 04-15  -1        ['IN,Martinsville,46151,Iuh Morgan']
IN    2022-06-18 04-15  +1        ['IN,Frankfort,46041,Iuh Frankfort']
IN    2022-06-21 04-15  +2        ['IN,Richmond,47374,Reid Health', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-06-21 04-15  -1        ['IN,Fort Wayne,46808,Omnicare Of Ft. Wayne #48246']
IN    2022-06-22 04-15  +1        ['IN,Anderson,46011,Community Hospital Anderson']
IN    2022-06-22 04-15  -3        ['IN,Goshen,46526,Goshen Hospital', 'IN,Indianapolis,46202,Iuh Uh Simon Cancer Center', 'IN,Shelbyville,46176,Major Hospital']
IN    2022-06-24 04-15  +1        ['IN,Shelbyville,46176,Major Hospital']
IN    2022-06-24 04-15  -2        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-06-25 04-15  +1        ['IN,Goshen,46526,Goshen Hospital']
IN    2022-06-28 04-15  +1        ['IN,Columbus,47201,Columbus Regional Health']
IN    2022-06-28 04-15  -3        ['IN,Jeffersonville,47130,Clark Memorial Hospital', 'IN,Rushville,46173,Rush Memorial Hospital', 'IN,Scottsburg,47170,Scott Memorial Health']
IN    2022-06-29 04-15  +1        ['IN,Martinsville,46151,Iuh Morgan']
IN    2022-06-29 04-15  -1        ['IN,Anderson,46011,Community Hospital Anderson']
IN    2022-06-30 04-15  -2        ['IN,Mishawaka,46545,St Joseph Reg Med Ctr-South Bend', 'IN,Seymour,47274,Schneck Medical Center']
IN    2022-07-01 04-15  +1        ['IN,Carmel,46032,Priority Physicians, P.C.']
IN    2022-07-01 04-15  -3        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Indianapolis,46260,Priority Physicians, P.C.', 'IN,Kokomo,46902,Community Howard Regional Health']
IN    2022-07-03 14-40  +1        ['IN,Mishawaka,46545,St Joseph Reg Med Ctr-South Bend']
IN    2022-07-03 14-40  -1        ['IN,Greensburg,47240,Decatur County Memorial Hospital']
IN    2022-07-05 04-15  +1        ['IN,Columbus,47201,Columbus Regional Health']
IN    2022-07-06 04-15  +6        ['IN,Anderson,46011,Community Hospital Anderson', 'IN,Kokomo,46902,Community Howard Regional Health', 'IN,Peru,46970,Dukes Memorial Hospital', 'IN,Rushville,46173,Rush Memorial Hospital', 'IN,Seymour,47274,Schneck Medical Center', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-07-06 04-15  -1        ['IN,Logansport,46947,Logansport Memorial Hospital']
IN    2022-07-08 04-15  +1        ['IN,Logansport,46947,Logansport Memorial Hospital']
IN    2022-07-08 04-15  -4        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Indianapolis,46202,Eskenazi Health Center', 'IN,Richmond,47374,Reid Health', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-07-12 04-15  +3        ['IN,Columbus,47201,Columbus Regional Health', 'IN,Richmond,47374,Reid Health', 'IN,Vincennes,47591,Good Samaritan Hospital']
IN    2022-07-13 04-15  +1        ['IN,Sullivan,47882,Sullivan County Community Hospital']
IN    2022-07-13 04-15  -3        ['IN,Elkhart,46514,Elkhart General Hospital', 'IN,Frankfort,46041,Iuh Frankfort', 'IN,Shelbyville,46176,Major Hospital']
IN    2022-07-14 04-15  +1        ['IN,Noblesville,46060,Drip Hydration Indiana']
IN    2022-07-14 04-15  -1        ['IN,Warsaw,46580,Kosciusko Community Hospital']
IA    2022-02-22 09-09  -21       ['IA,Ames,50010,Mary Greeley Medical Center', 'IA,Cedar Rapids,52403,Mercy Medical Center-Cedar Rapids', 'IA,Centerville,52544,Mercyone Centerville Medical Center', 'IA,Council Bluffs,51503,Methodist Jennie Edmundson Hosp', 'IA,Cresco,52136,Regional Hlth Services Of Howard Co', 'IA,Des Moines,50309,Hy-Vee Pharmacy Solutions Des Moine', 'IA,Des Moines,50309,Iowa Methodist Medical Center', 'IA,Des Moines,50314,Mercyone Des Moines Medical Center', 'IA,Des Moines,50316,Iowa Lutheran Hospital', 'IA,Dubuque,52001,Mercyone Dubuque Medical Center', 'IA,Estherville,51334,Avera Holy Family Hospital', 'IA,Grinnell,50112,Grinnell Regional Medical Center', 'IA,Guthrie Center,50115,Guthrie County Hospital', 'IA,Iowa City,52242,Univ Of Iowa Hospitals Clinics', 'IA,Iowa City,52246,V23 636A8 Iowa City, Ia', 'IA,Knoxville,50138,Knoxville Hospital And Clinics', 'IA,Missouri Valley,51555,Chi Health Hospital-Missouri Valley', 'IA,Rock Rapids,51246,Avera Merrill Pioneer Hospital', 'IA,Sioux City,51101,Mercyone Siouxland Medical Center', 'IA,Spencer,51301,Spencer Hospital', 'IA,Waterloo,50703,Allen Memorial Hospital']
