State Date       Time   Providers Details
GA    2022-06-17 04-15  -24       ['GA,Acworth,30101,Walgreens Store #06461', 'GA,Alpharetta,30022,Walgreens Store #05760', 'GA,Atlanta,30331,Walgreens Store #09620', 'GA,Austell,30106,Walgreens Store #05811', 'GA,Brookhaven,30319,Walgreens Store #07741', 'GA,Canton,30114,Walgreens Store #07340', 'GA,Carrollton,30117,Walgreens Store #07820', 'GA,Grayson,30017,Walgreens Store #07546', 'GA,Kennesaw,30152,Walgreens Store #05485', 'GA,Lawrenceville,30044,Walgreens Store #05446', 'GA,Lithonia,30038,Walgreens Store #06205', 'GA,Loganville,30052,Walgreens Store #09629', 'GA,Marietta,30062,Walgreens Store #06330', 'GA,Marietta,30064,Walgreens Store #06206', 'GA,Marietta,30066,Walgreens Store #05337', 'GA,Mcdonough,30252,Walgreens Store #09623', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Peachtree City,30269,Walgreens Store #12554', 'GA,Powder Springs,30127,Walgreens Store #06325', 'GA,Roswell,30075,Walgreens Store #05605', 'GA,Sandy Springs,30350,Walgreens Store #06204', 'GA,Smyrna,30080,Walgreens Store #05902', 'GA,Stockbridge,30281,Walgreens Store #06209', 'GA,Woodstock,30189,Walgreens Store #09749']
GA    2022-06-18 04-15  -1        ['GA,Fort Benning,31905,Martin Army Community Hosptial']
GA    2022-06-20 04-15  +1        ['GA,Savannah,31401,Curtis V Cooper Primary Hlth Care']
GA    2022-06-21 04-15  +24       ['GA,Acworth,30101,Walgreens Store #06461', 'GA,Alpharetta,30022,Walgreens Store #05760', 'GA,Atlanta,30331,Walgreens Store #09620', 'GA,Austell,30106,Walgreens Store #05811', 'GA,Brookhaven,30319,Walgreens Store #07741', 'GA,Canton,30114,Walgreens Store #07340', 'GA,Carrollton,30117,Walgreens Store #07820', 'GA,Grayson,30017,Walgreens Store #07546', 'GA,Kennesaw,30152,Walgreens Store #05485', 'GA,Lawrenceville,30044,Walgreens Store #05446', 'GA,Lithonia,30038,Walgreens Store #06205', 'GA,Loganville,30052,Walgreens Store #09629', 'GA,Marietta,30062,Walgreens Store #06330', 'GA,Marietta,30064,Walgreens Store #06206', 'GA,Marietta,30066,Walgreens Store #05337', 'GA,Mcdonough,30252,Walgreens Store #09623', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Peachtree City,30269,Walgreens Store #12554', 'GA,Powder Springs,30127,Walgreens Store #06325', 'GA,Roswell,30075,Walgreens Store #05605', 'GA,Sandy Springs,30350,Walgreens Store #06204', 'GA,Smyrna,30080,Walgreens Store #05902', 'GA,Stockbridge,30281,Walgreens Store #06209', 'GA,Woodstock,30189,Walgreens Store #09749']
GA    2022-06-23 04-15  +1        ['GA,Columbus,31903,Fort Benning Road Hlth Ctr']
GA    2022-06-24 04-15  -1        ['GA,Palmetto,30268,Yourtown Hlth']
GA    2022-06-29 04-15  +1        ['GA,Palmetto,30268,Yourtown Hlth']
GA    2022-07-01 04-15  -24       ['GA,Acworth,30101,Walgreens Store #06461', 'GA,Alpharetta,30022,Walgreens Store #05760', 'GA,Atlanta,30331,Walgreens Store #09620', 'GA,Austell,30106,Walgreens Store #05811', 'GA,Brookhaven,30319,Walgreens Store #07741', 'GA,Canton,30114,Walgreens Store #07340', 'GA,Carrollton,30117,Walgreens Store #07820', 'GA,Grayson,30017,Walgreens Store #07546', 'GA,Kennesaw,30152,Walgreens Store #05485', 'GA,Lawrenceville,30044,Walgreens Store #05446', 'GA,Lithonia,30038,Walgreens Store #06205', 'GA,Loganville,30052,Walgreens Store #09629', 'GA,Marietta,30062,Walgreens Store #06330', 'GA,Marietta,30064,Walgreens Store #06206', 'GA,Marietta,30066,Walgreens Store #05337', 'GA,Mcdonough,30252,Walgreens Store #09623', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Peachtree City,30269,Walgreens Store #12554', 'GA,Powder Springs,30127,Walgreens Store #06325', 'GA,Roswell,30075,Walgreens Store #05605', 'GA,Sandy Springs,30350,Walgreens Store #06204', 'GA,Smyrna,30080,Walgreens Store #05902', 'GA,Stockbridge,30281,Walgreens Store #06209', 'GA,Woodstock,30189,Walgreens Store #09749']
GA    2022-07-04 04-15  -1        ['GA,Savannah,31401,Curtis V Cooper Primary Hlth Care']
GA    2022-07-05 04-15  -1        ['GA,Cumming,30040,Ghms Cumming Fam Hlth Ctr']
GA    2022-07-07 04-15  +1        ['GA,Fort Benning,31905,Martin Army Community Hosptial']
GA    2022-07-12 04-15  +23       ['GA,Acworth,30101,Walgreens Store #06461', 'GA,Alpharetta,30022,Walgreens Store #05760', 'GA,Atlanta,30331,Walgreens Store #09620', 'GA,Austell,30106,Walgreens Store #05811', 'GA,Brookhaven,30319,Walgreens Store #07741', 'GA,Canton,30114,Walgreens Store #07340', 'GA,Carrollton,30117,Walgreens Store #07820', 'GA,Kennesaw,30152,Walgreens Store #05485', 'GA,Lawrenceville,30044,Walgreens Store #05446', 'GA,Lithonia,30038,Walgreens Store #06205', 'GA,Loganville,30052,Walgreens Store #09629', 'GA,Marietta,30062,Walgreens Store #06330', 'GA,Marietta,30064,Walgreens Store #06206', 'GA,Marietta,30066,Walgreens Store #05337', 'GA,Mcdonough,30252,Walgreens Store #09623', 'GA,Newnan,30265,Walgreens Store #02454', 'GA,Peachtree City,30269,Walgreens Store #12554', 'GA,Powder Springs,30127,Walgreens Store #06325', 'GA,Roswell,30075,Walgreens Store #05605', 'GA,Sandy Springs,30350,Walgreens Store #06204', 'GA,Smyrna,30080,Walgreens Store #05902', 'GA,Stockbridge,30281,Walgreens Store #06209', 'GA,Woodstock,30189,Walgreens Store #09749']
GA    2022-07-12 04-15  -1        ['GA,Augusta,30906,Med Assoc Plus At Belle Terrace']
GA    2022-07-13 04-15  +1        ['GA,Augusta,30906,Med Assoc Plus At Belle Terrace']
HI    2022-03-30 09-48  -11       ['HI,Aiea,96701,Cvs Store #09813', 'HI,Honokaa,96727,Hamakua Hlth Ctr', 'HI,Honolulu,96815,Cvs Store #10621', 'HI,Honolulu,96816,Cvs Store #09220', 'HI,Honolulu,96817,710 North King Street', 'HI,Honolulu,96825,Cvs Store #09185', 'HI,Honolulu,96826,Cvs Store #09954', 'HI,Kailua,96734,Cvs Store #09825', 'HI,Kaneohe,96744,Cvs Store #09953', 'HI,Kapolei,96707,Cvs Store #09317', 'HI,Wahiawa,96786,Cvs Store #09300']
HI    2022-04-14 06-54  +1        ['HI,Wahiawa,96786,Cvs Store #09300']
HI    2022-04-30 05-16  +1        ['HI,Honolulu,96813,Queens Medical Center - Punchbowl']
HI    2022-05-03 06-05  +10       ['HI,Ewa Beach,96706,Queens Medical Center - West Oahu', 'HI,Ewa Beach,96706,Queens Pob West Pharmacy', 'HI,Honolulu,96819,Kokua Kalihi Valley', 'HI,Kailua-Kona,96740,West Hawaii Community Health Center', 'HI,Lihue,96766,Hoola Lahui Hawaii', 'HI,Lihue,96766,Wilcox Memorial Hospital', 'HI,Waianae,96792,Waianae Coast Chc', 'HI,Wailuku,96793,Malama I Ke Ola Health Center', 'HI,Wailuku,96793,Maui Memorial Medical Center', 'HI,Waimanalo,96795,Waimanalo Health Center']
HI    2022-05-05 09-50  +1        ['HI,Kaunakakai,96748,Molokai General Hospital']
HI    2022-05-07 05-45  +1        ['HI,Honolulu,96813,Straub Medical Center']
HI    2022-05-10 06-07  -1        ['HI,Honolulu,96813,Straub Medical Center']
HI    2022-05-11 06-51  +1        ['HI,Lanai City,96763,Lanai Comm Hlth Ctr']
HI    2022-05-14 08-48  -1        ['HI,Ewa Beach,96706,Queens Pob West Pharmacy']
HI    2022-05-16 05-54  -2        ['HI,Joint Base Phh,96853,15 Mdss/Sgsl', 'HI,Pearl Harbor,96860,Nhc Hawaii']
HI    2022-05-17 05-27  -1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-05-18 05-40  +1        ['HI,Hana,96713,Hana Community Health Center']
HI    2022-05-18 05-40  -1        ['HI,Wailuku,96793,Maui Memorial Medical Center']
HI    2022-05-19 05-24  +1        ['HI,Lanai City,96763,Lanai Community Health Center']
HI    2022-05-21 05-54  +1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-05-22 09-06  +1        ['HI,Ewa Beach,96706,Queens Pob West Pharmacy']
HI    2022-05-25 05-39  -1        ['HI,Ewa Beach,96706,Queens Pob West Pharmacy']
HI    2022-05-27 05-48  +1        ['HI,Ewa Beach,96706,Queens Pob West Pharmacy']
HI    2022-05-28 05-34  -1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-06-01 05-37  +1        ['HI,Lanai City,96763,Rainbow Pharmacy']
HI    2022-06-02 07-53  +1        ['HI,Kahuku,96731,Koolauloa Health Center']
HI    2022-06-03 08-49  +1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-06-04 19-10  +1        ['HI,Kaunakakai,96748,Molokai Community Health Center']
HI    2022-06-05 08-48  -1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-06-14 04-15  +1        ['HI,Honolulu,96813,Straub Medical Center']
HI    2022-06-22 04-15  +1        ['HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-07-04 04-15  -1        ['HI,Honolulu,96813,Queens Medical Center - Punchbowl']
HI    2022-07-05 04-15  -1        ['HI,Ewa Beach,96706,Queens Medical Center - West Oahu']
HI    2022-07-06 04-15  +1        ['HI,Ewa Beach,96706,Queens Medical Center - West Oahu']
HI    2022-07-07 04-15  -1        ['HI,Lanai City,96763,Rainbow Pharmacy']
HI    2022-07-08 04-15  -2        ['HI,Lanai City,96763,Lanai Comm Hlth Ctr', 'HI,Wailuku,96793,Malama I Ke Ola Health Center']
HI    2022-07-09 04-15  +1        ['HI,Jb Pearl Harbor Hickam,96853,154Th Mdg']
HI    2022-07-13 04-15  +1        ['HI,Lanai City,96763,Rainbow Pharmacy']
ID    2022-03-30 09-48  -1        ['ID,Council,83612,Adams County Health Center']
ID    2022-04-04 05-38  -1        ['ID,Pocatello,83202,Fort Hall']
ID    2022-04-04 08-57  +1        ['ID,Pocatello,83202,Fort Hall']
ID    2022-04-04 12-09  -1        ['ID,Pocatello,83202,Fort Hall']
ID    2022-05-16 05-54  -1        ['ID,Mountain Home Afb,83648,366Th Medical Group']
ID    2022-05-25 05-39  -1        ['ID,Council,83612,Adams County Health Center']
ID    2022-06-23 04-15  +1        ['ID,Sandpoint,83864,Sandpoint Clinic']
IL    2022-03-30 09-48  -116      ['IL,Arlington Heights,60005,Walgreens Store #05594', 'IL,Aurora,60502,Cvs Store #08746', 'IL,Aurora,60503,Cvs Store #04262', 'IL,Aurora,60506,Vna Health Center - Aurora Highland', 'IL,Aurora,60506,Walgreens Store #03774', 'IL,Barrington,60010,Cvs Store #07181', 'IL,Bartlett,60103,Cvs Store #05688', 'IL,Berwyn,60402,Walgreens Store #05076', 'IL,Bloomington,61704,Cvs Store #07017', 'IL,Bolingbrook,60440,Walgreens Store #04948', 'IL,Broadview,60155,Cvs Store #17169', 'IL,Brookfield,60513,Cvs Store #08744', 'IL,Buffalo Grove,60089,Cvs Store #02788', 'IL,Buffalo Grove,60089,Walgreens Store #04067', 'IL,Burr Ridge,60527,Metro Infectious Disease Consult', 'IL,Calumet City,60409,Walgreens Store #06564', 'IL,Carol Stream,60188,Cvs Store #05797', 'IL,Chicago,60601,Walgreens Store #15196', 'IL,Chicago,60603,Walgreens Store #05387', 'IL,Chicago,60605,Cvs Store #17009', 'IL,Chicago,60607,Cvs Store #17634', 'IL,Chicago,60610,Cvs Store #08698', 'IL,Chicago,60610,Cvs Store #17591', 'IL,Chicago,60611,Walgreens Store #15921', 'IL,Chicago,60613,Cvs Store #08753', 'IL,Chicago,60614,Walgreens Store #00249', 'IL,Chicago,60615,Cvs Store #05836', 'IL,Chicago,60615,Walgreens Store #00162', 'IL,Chicago,60616,Cvs Store #08738', 'IL,Chicago,60616,Walgreens Store #00232', 'IL,Chicago,60618,Cvs Store #08751', 'IL,Chicago,60619,Walgreens Store #03539', 'IL,Chicago,60620,Walmart Pharmacy #5781', 'IL,Chicago,60622,Erie West Town Health Center', 'IL,Chicago,60630,Cvs Store #08750', 'IL,Chicago,60632,Esperanza Brighton Park', 'IL,Chicago,60639,Walgreens Store #04233', 'IL,Chicago,60639,Walmart Pharmacy #5402', 'IL,Chicago,60643,Walgreens Store #04306', 'IL,Chicago,60645,Walgreens Store #00252', 'IL,Chicago,60647,Cvs Store #16361', 'IL,Chicago,60647,Walgreens Store #15065', 'IL,Chicago,60654,Cvs Store #00788', 'IL,Chicago,60655,Cvs Store #02798', 'IL,Chicago,60659,Cvs Store #17167', 'IL,Chicago,60660,Cvs Store #08747', 'IL,Chicago,60660,Walgreens Store #04542', 'IL,Cicero,60804,Access Hawthorne Family Hlth Ctr', 'IL,Crystal Lake,60014,Cvs Store #03790', 'IL,Crystal Lake,60014,Walgreens Store #06746', 'IL,Des Plaines,60016,Holy Family Plaza Pharmacy', 'IL,Downers Grove,60515,Walgreens Store #04636', 'IL,Elgin,60120,Summit Health Center', 'IL,Elk Grove Village,60007,Walgreens Store #04438', 'IL,Elmhurst,60126,Cvs Store #02860', 'IL,Evanston,60201,Cvs Store #08760', 'IL,Evanston,60202,Cvs Store #04778', 'IL,Evanston,60202,Cvs Store #16349', 'IL,Galesburg,61401,Knox Community Health Center', 'IL,Glen Ellyn,60137,Walgreens Store #05927', 'IL,Gurnee,60031,Walgreens Store #04097', 'IL,Hanover Park,60133,Walgreens Store #05366', 'IL,Harvard,60033,Community Health Partnership Of Il', 'IL,Highland Park,60035,Cvs Store #04787', 'IL,Huntley,60142,Walgreens Store #07457', 'IL,Joliet,60431,Cvs Store #01170', 'IL,Lake Forest,60045,Cvs Store #02902', 'IL,Lake Forest,60045,Lake Forest Acute Care', 'IL,Lake Zurich,60047,Walgreens Store #04464', 'IL,Libertyville,60048,Walgreens Store #05257', 'IL,Lindenhurst,60046,Cvs Store #01172', 'IL,Lockport,60441,Cvs Store #07142', 'IL,Lockport,60441,Walgreens Store #06703', 'IL,Lyons,60534,Walgreens Store #01450', 'IL,Mchenry,60050,Walgreens Store #05469', 'IL,Midlothian,60445,Cvs Store #04978', 'IL,Mokena,60448,Cvs Store #05822', 'IL,Mokena,60448,Walgreens Store #04154', 'IL,Montgomery,60538,Walgreens Store #04779', 'IL,Morton Grove,60053,Walgreens Store #04503', 'IL,Mount Prospect,60056,Walgreens Store #05107', 'IL,Mundelein,60060,Cvs Store #17030', 'IL,Naperville,60563,Cvs Store #03665', 'IL,Naperville,60565,Walgreens Store #02335', 'IL,New Lenox,60451,Cvs Store #04977', 'IL,Niles,60714,Cvs Store #02797', 'IL,Northbrook,60062,Cvs Store #00141', 'IL,Northfield,60093,Walgreens Store #03926', 'IL,Oak Lawn,60453,Walgreens Store #05713', 'IL,Oak Park,60302,Cvs Store #03163', 'IL,Orland Park,60462,Cvs Store #10555', 'IL,Orland Park,60462,Walgreens Store #06580', 'IL,Palatine,60074,Walgreens Store #03940', 'IL,Park Ridge,60068,Walgreens Store #15907', 'IL,Plainfield,60544,Walgreens Store #06567', 'IL,Plainfield,60586,Walgreens Store #04828', 'IL,Rolling Meadows,60008,Cvs Store #02863', 'IL,Romeoville,60446,Walgreens Store #06563', 'IL,Round Lake Beach,60073,Walgreens Store #04940', 'IL,Schaumburg,60193,Cvs Store #07143', 'IL,Schaumburg,60194,Cvs Store #08734', 'IL,Shorewood,60404,Cvs Store #00921', 'IL,South Elgin,60177,Cvs Store #02786', 'IL,South Elgin,60177,Cvs Store #17016', 'IL,St Charles,60175,Walgreens Store #06795', 'IL,Third Lake,60030,Cvs Store #02900', 'IL,Tinley Park,60487,Cvs Store #01773', 'IL,Tinley Park,60487,Cvs Store #17128', 'IL,Vernon Hills,60061,Cvs Store #16277', 'IL,Villa Park,60181,Walgreens Store #03994', 'IL,Warrenville,60555,Cvs Store #17022', 'IL,Westmont,60559,Walgreens Store #13827', 'IL,Wheeling,60090,Walgreens Store #04941', 'IL,Willowbrook,60527,Cvs Store #17002', 'IL,Woodridge,60517,Cvs Store #06789', 'IL,Worth,60482,Cvs Store #08505']
IL    2022-04-01 06-55  +1        ['IL,Wheeling,60090,Walgreens Store #04941']
IL    2022-04-02 15-49  -48       ['IL,Arlington Heights,60005,Walgreens Store #05594', 'IL,Aurora,60506,Walgreens Store #03774', 'IL,Berwyn,60402,Walgreens Store #05076', 'IL,Bolingbrook,60440,Walgreens Store #04948', 'IL,Buffalo Grove,60089,Walgreens Store #04067', 'IL,Calumet City,60409,Walgreens Store #06564', 'IL,Chicago,60601,Walgreens Store #15196', 'IL,Chicago,60603,Walgreens Store #05387', 'IL,Chicago,60611,Walgreens Store #15921', 'IL,Chicago,60614,Walgreens Store #00249', 'IL,Chicago,60615,Walgreens Store #00162', 'IL,Chicago,60616,Walgreens Store #00232', 'IL,Chicago,60619,Walgreens Store #03539', 'IL,Chicago,60639,Walgreens Store #04233', 'IL,Chicago,60643,Walgreens Store #04306', 'IL,Chicago,60645,Walgreens Store #00252', 'IL,Chicago,60647,Walgreens Store #15065', 'IL,Chicago,60660,Walgreens Store #04542', 'IL,Crystal Lake,60014,Walgreens Store #06746', 'IL,Downers Grove,60515,Walgreens Store #04636', 'IL,Elk Grove Village,60007,Walgreens Store #04438', 'IL,Glen Ellyn,60137,Walgreens Store #05927', 'IL,Gurnee,60031,Walgreens Store #04097', 'IL,Hanover Park,60133,Walgreens Store #05366', 'IL,Huntley,60142,Walgreens Store #07457', 'IL,Lake Zurich,60047,Walgreens Store #04464', 'IL,Libertyville,60048,Walgreens Store #05257', 'IL,Lockport,60441,Walgreens Store #06703', 'IL,Lyons,60534,Walgreens Store #01450', 'IL,Mchenry,60050,Walgreens Store #05469', 'IL,Mokena,60448,Walgreens Store #04154', 'IL,Montgomery,60538,Walgreens Store #04779', 'IL,Morton Grove,60053,Walgreens Store #04503', 'IL,Mount Prospect,60056,Walgreens Store #05107', 'IL,Naperville,60565,Walgreens Store #02335', 'IL,Northfield,60093,Walgreens Store #03926', 'IL,Oak Lawn,60453,Walgreens Store #05713', 'IL,Orland Park,60462,Walgreens Store #06580', 'IL,Palatine,60074,Walgreens Store #03940', 'IL,Park Ridge,60068,Walgreens Store #15907', 'IL,Plainfield,60544,Walgreens Store #06567', 'IL,Plainfield,60586,Walgreens Store #04828', 'IL,Romeoville,60446,Walgreens Store #06563', 'IL,Round Lake Beach,60073,Walgreens Store #04940', 'IL,St Charles,60175,Walgreens Store #06795', 'IL,Villa Park,60181,Walgreens Store #03994', 'IL,Westmont,60559,Walgreens Store #13827', 'IL,Wheeling,60090,Walgreens Store #04941']
IL    2022-04-04 12-09  +1        ['IL,Oak Park,60302,Cimpar Oak Park']
IL    2022-04-12 07-07  -1        ['IL,Chicago,60610,Cvs Store #08698']
IL    2022-04-13 06-01  +1        ['IL,Lockport,60441,Cvs Store #07142']
IL    2022-04-14 06-54  +1        ['IL,Chicago,60610,Cvs Store #08698']
IL    2022-04-17 05-32  -1        ['IL,Galesburg,61401,Knox Community Health Center']
IL    2022-04-22 11-14  +1        ['IL,Galesburg,61401,Knox Community Health Center']
IL    2022-04-27 05-23  +47       ['IL,Arlington Heights,60005,Walgreens Store #05594', 'IL,Aurora,60506,Walgreens Store #03774', 'IL,Berwyn,60402,Walgreens Store #05076', 'IL,Bolingbrook,60440,Walgreens Store #04948', 'IL,Buffalo Grove,60089,Walgreens Store #04067', 'IL,Calumet City,60409,Walgreens Store #06564', 'IL,Chicago,60601,Walgreens Store #15196', 'IL,Chicago,60603,Walgreens Store #05387', 'IL,Chicago,60611,Walgreens Store #15921', 'IL,Chicago,60614,Walgreens Store #00249', 'IL,Chicago,60615,Walgreens Store #00162', 'IL,Chicago,60616,Walgreens Store #00232', 'IL,Chicago,60619,Walgreens Store #03539', 'IL,Chicago,60639,Walgreens Store #04233', 'IL,Chicago,60643,Walgreens Store #04306', 'IL,Chicago,60645,Walgreens Store #00252', 'IL,Chicago,60647,Walgreens Store #15065', 'IL,Chicago,60660,Walgreens Store #04542', 'IL,Crystal Lake,60014,Walgreens Store #06746', 'IL,Downers Grove,60515,Walgreens Store #04636', 'IL,Elk Grove Village,60007,Walgreens Store #04438', 'IL,Glen Ellyn,60137,Walgreens Store #05927', 'IL,Gurnee,60031,Walgreens Store #04097', 'IL,Hanover Park,60133,Walgreens Store #05366', 'IL,Huntley,60142,Walgreens Store #07457', 'IL,Lake Zurich,60047,Walgreens Store #04464', 'IL,Libertyville,60048,Walgreens Store #05257', 'IL,Lockport,60441,Walgreens Store #06703', 'IL,Lyons,60534,Walgreens Store #01450', 'IL,Mchenry,60050,Walgreens Store #05469', 'IL,Mokena,60448,Walgreens Store #04154', 'IL,Montgomery,60538,Walgreens Store #04779', 'IL,Morton Grove,60053,Walgreens Store #04503', 'IL,Mount Prospect,60056,Walgreens Store #05107', 'IL,Naperville,60565,Walgreens Store #02335', 'IL,Northfield,60093,Walgreens Store #03926', 'IL,Oak Lawn,60453,Walgreens Store #05713', 'IL,Orland Park,60462,Walgreens Store #06580', 'IL,Palatine,60074,Walgreens Store #03940', 'IL,Park Ridge,60068,Walgreens Store #15907', 'IL,Plainfield,60544,Walgreens Store #06567', 'IL,Plainfield,60586,Walgreens Store #04828', 'IL,Romeoville,60446,Walgreens Store #06563', 'IL,Round Lake Beach,60073,Walgreens Store #04940', 'IL,St Charles,60175,Walgreens Store #06795', 'IL,Villa Park,60181,Walgreens Store #03994', 'IL,Westmont,60559,Walgreens Store #13827']
IL    2022-04-28 05-15  +2        ['IL,Chicago,60631,Apex Health Management Services', 'IL,Grayslake,60030,Grayslake Apothecary']
IL    2022-04-30 05-16  -2        ['IL,Chicago,60614,Walgreens Store #00249', 'IL,Round Lake Beach,60073,Walgreens Store #04940']
IL    2022-05-06 06-12  +3        ['IL,Chicago,60614,Walgreens Store #00249', 'IL,Round Lake Beach,60073,Walgreens Store #04940', 'IL,Wheeling,60090,Walgreens Store #04941']
IL    2022-05-06 06-12  -1        ['IL,Buffalo Grove,60089,Walgreens Store #04067']
IL    2022-05-10 06-07  +1        ['IL,Chicago,60639,Pcc Wellness']
IL    2022-05-11 06-51  +3        ['IL,Buffalo Grove,60089,Walgreens Store #04067', 'IL,Chicago,60640,Heartland Alliance Health - Uptown', 'IL,Chicago,60647,Infant Welfare Society Of Chicago']
IL    2022-05-11 06-51  -1        ['IL,Lockport,60441,Walgreens Store #06703']
IL    2022-05-12 09-49  +1        ['IL,Lockport,60441,Walgreens Store #06703']
IL    2022-05-13 06-07  +2        ['IL,Hazel Crest,60429,Emerge Medstaffing', 'IL,Murphysboro,62966,Shawnee Hlth Care Murphysboro']
IL    2022-05-15 05-53  +1        ['IL,Schaumburg,60194,Prism Health Lab - Schaumburg']
IL    2022-05-16 05-54  -1        ['IL,Scott Afb,62225,375Th Mdg']
IL    2022-05-18 05-40  +1        ['IL,Chicago,60644,Pcc Wellness']
