provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,courses_available,geocoded_address,npi,last_report_date,provider_status,provider_note
Optum Serve - Grover,1336 Ramona Ave,#A,Grover Beach,San Luis Obispo,CA,93433,00069-1101-20,Renal Paxlovid,,POINT (-120.61487 35.122045),,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 05830,740 QUINTANA ROAD,,Morro Bay,San Luis Obispo,CA,93442,00069-1101-20,Renal Paxlovid,4,POINT (-120.843685 35.36736),8057728081,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #09782,610 WEST TEFFT STREET,CVS Pharmacy,Nipomo,San Luis Obispo,CA,93444,00069-1101-20,Renal Paxlovid,12,POINT (-120.48761 35.03577),1750325023,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09925,187 NIBLICK RD,CVS Pharmacy,Paso Robles,San Luis Obispo,CA,93446,00069-1101-20,Renal Paxlovid,14,POINT (-120.6821 35.61621),1225071012,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - Paso Robles,800 Pine St,,Paso Robles,San Luis Obispo,CA,93446,00069-1101-20,Renal Paxlovid,4,POINT (-120.688237 35.62297),,2022-06-17T00:00:00.000,ACTIVE,
MED + STOP URGENT CARE CENTER,283 Madonna Rd #B,,San Luis Obispo,San Luis Obispo,CA,93405,00069-1101-20,Renal Paxlovid,3,POINT (-120.676349 35.26127),1295718849,2022-06-16T00:00:00.000,ACTIVE,
Optum Serve - San Luis Obispo,801 Grand Ave,,San Luis Obispo,San Luis Obispo,CA,93401,00069-1101-20,Renal Paxlovid,5,POINT (-120.652692 35.28879),,2022-06-17T00:00:00.000,ACTIVE,
SAN LUIS OBISPO CO PUBLIC HEALTH,2191 Johnson Ave,,"San Luis Obispo, Ca",San Luis Obispo,CA,93401,00069-1101-20,Renal Paxlovid,45,POINT (-120.64752 35.27474),,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09811,1871 EL CAMINO REAL,CVS Pharmacy,Burlingame,San Mateo,CA,94010,00069-1101-20,Renal Paxlovid,25,POINT (-122.385 37.59588),1255374427,2022-06-17T00:00:00.000,ACTIVE,
MILLS PENINSULA MEDICAL CENTER,1501 Trousdale Drive,,Burlingame,San Mateo,CA,94010,00069-1101-20,Renal Paxlovid,0,POINT (-122.38504 37.5924),,2022-05-31T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #06655,1160 BROADWAY,,Burlingame,San Mateo,CA,94010,00069-1101-20,Renal Paxlovid,5,POINT (-122.364365 37.586955),1427064005,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #10165,135 PIERCE ST.,CVS Pharmacy,Daly City,San Mateo,CA,94015,00069-1101-20,Renal Paxlovid,4,POINT (-122.47262 37.6855),1275971293,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #16746,133 SERRAMONTE CTR,CVS Pharmacy,Daly City,San Mateo,CA,94015,00069-1101-20,Renal Paxlovid,4,POINT (-122.47283 37.6701),1437171121,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #01807,22 SAN PEDRO RD,,Daly City,San Mateo,CA,94014,00069-1101-20,Renal Paxlovid,5,POINT (-122.467402 37.688537),1871508101,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05365,6100 MISSION ST,,Daly City,San Mateo,CA,94014,00069-1101-20,Renal Paxlovid,5,POINT (-122.45807 37.707495),1598771156,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09879,987 E HILLSDALE BLVD,CVS Pharmacy,Foster City,San Mateo,CA,94404,00069-1101-20,Renal Paxlovid,,POINT (-122.27427 37.55745),1508809377,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 05885,170 SAN MATEO ROAD,,Half Moon Bay,San Mateo,CA,94019,00069-1101-20,Renal Paxlovid,5,POINT (-122.43021 37.4678),6507264745,2022-06-19T00:00:00.000,ACTIVE,
PRIVATE MEDICAL - SILICON VALLEY,3500 Alameda de las Pulgas,Suite 200,Menlo Park,San Mateo,CA,94025,00069-1101-20,Renal Paxlovid,4,POINT (-122.20311 37.432365),1255442240,2022-06-18T00:00:00.000,ACTIVE,
WALGREENS STORE #07087,643 SANTA CRUZ AVE,,Menlo Park,San Mateo,CA,94025,00069-1101-20,Renal Paxlovid,4,POINT (-122.183585 37.4523),1427063718,2022-06-17T00:00:00.000,ACTIVE,
SAFEWAY PHARMACY,525 EL CAMINO REAL,,Millbrae,San Mateo,CA,94030,00069-1101-20,Renal Paxlovid,3,POINT (-122.394385 37.60347),1528405065,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #00625,615 BROADWAY,,Millbrae,San Mateo,CA,94030,00069-1101-20,Renal Paxlovid,5,POINT (-122.393953 37.602632),1053326322,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07970,45 S EL CAMINO REAL,,Millbrae,San Mateo,CA,94030,00069-1101-20,Renal Paxlovid,5,POINT (-122.38682 37.59702),1700080603,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 05890,1400 LINDA MAR BOULEVARD,,Pacifica,San Mateo,CA,94044,00069-1101-20,Renal Paxlovid,5,POINT (-122.483533 37.582655),6503597346,2022-06-19T00:00:00.000,ACTIVE,
Dignity Hlth-GoHealth - Redwood,830 Jefferson Avenue,,Redwood City,San Mateo,CA,94063,00069-1101-20,Renal Paxlovid,5,POINT (-122.22821 37.48565),,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 05892,340 WOODSIDE PLAZA,,Redwood City,San Mateo,CA,94061,00069-1101-20,Renal Paxlovid,2,POINT (-122.22929 37.45575),6503664211,2022-06-19T00:00:00.000,ACTIVE,
SAFEWAY PHARMACY,1071 EL CAMINO REAL,,Redwood City,San Mateo,CA,94063,00069-1101-20,Renal Paxlovid,9,POINT (-122.23041 37.48449),1780620393,2022-06-17T00:00:00.000,ACTIVE,
SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,,Redwood City,San Mateo,CA,94062,00069-1101-20,Renal Paxlovid,3,POINT (-122.254385 37.48001),,2022-05-06T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #02939,333 EL CAMINO REAL,,San Bruno,San Mateo,CA,94066,00069-1101-20,Renal Paxlovid,5,POINT (-122.41132 37.62036),1699780973,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - SF Grove,400 Grand Ave,COVID Testing :Christina Fernandez,San Francisco,San Mateo,CA,94080,00069-1101-20,Renal Paxlovid,20,POINT (-122.41244 37.65578),,2022-06-09T00:00:00.000,ACTIVE,
Rite Aid 05903,1320 WEST HILLSDALE BLVD.,,San Mateo,San Mateo,CA,94403,00069-1101-20,Renal Paxlovid,4,POINT (-122.322872 37.531602),6505706460,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #03296,191 E 3RD AVE,,San Mateo,San Mateo,CA,94401,00069-1101-20,Renal Paxlovid,10,POINT (-122.323253 37.564921),1053326330,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05006,4070 S EL CAMINO REAL,,San Mateo,San Mateo,CA,94403,00069-1101-20,Renal Paxlovid,4,POINT (-122.29085 37.5312),1003821372,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - South San Francisco,400 Grand  Avenue,,South San Francisco,San Mateo,CA,94080,00069-1101-20,Renal Paxlovid,20,POINT (-122.412859 37.655783),,2022-06-09T00:00:00.000,ACTIVE,
WALGREENS STORE #03346,399 EL CAMINO REAL,,South San Francisco,San Mateo,CA,94080,00069-1101-20,Renal Paxlovid,9,POINT (-122.427334 37.645506),1851307250,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - Goleta,6100 Wallace Becknell Rd,Attn:Odus Radcliff -Testing Bus,Goleta,Santa Barbara,CA,93117,00069-1101-20,Renal Paxlovid,5,POINT (-119.83861 34.43498),,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06290,937 N H ST,,Lompoc,Santa Barbara,CA,93436,00069-1101-20,Renal Paxlovid,10,POINT (-120.45844 34.653025),1093720328,2022-06-17T00:00:00.000,ACTIVE,
Sansum Clinic,215 Pesetas Lane,,Santa Barbara,Santa Barbara,CA,93110,00069-1101-20,Renal Paxlovid,,POINT (-119.75905 34.44241),1154354504,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #03153,733 E MAIN ST,CVS Pharmacy,Santa Maria,Santa Barbara,CA,93454,00069-1101-20,Renal Paxlovid,6,POINT (-120.4255 34.95358),1124060934,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09394,4852 S BRADLEY RD,CVS Pharmacy,Santa Maria,Santa Barbara,CA,93455,00069-1101-20,Renal Paxlovid,5,POINT (-120.41893 34.8668),1487696217,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - Santa Maria,937 S Thornburg Street,Attn: EOA/Santa Barbara Mobile Bus,Santa Maria,Santa Barbara,CA,93458,00069-1101-20,Renal Paxlovid,5,POINT (-120.442551 34.94053),,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 05835,345 TOWN CENTER WEST,,Santa Maria,Santa Barbara,CA,93458,00069-1101-20,Renal Paxlovid,5,POINT (-120.4378 34.95013),8053499366,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #06287,2399 S BROADWAY,,Santa Maria,Santa Barbara,CA,93454,00069-1101-20,Renal Paxlovid,10,POINT (-120.4362 34.91766),1003822677,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 06185,616 ALAMO PINTADO ROAD,,Solvang,Santa Barbara,CA,93463,00069-1101-20,Renal Paxlovid,4,POINT (-120.128557 34.599278),8056864171,2022-06-19T00:00:00.000,ACTIVE,
CVS Store #09805,1720 S BASCOM AVE,CVS Pharmacy,Campbell,Santa Clara,CA,95008,00069-1101-20,Renal Paxlovid,,POINT (-121.93168 37.2926),1194768937,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #06585,1570 W CAMPBELL AVE,,Campbell,Santa Clara,CA,95008,00069-1101-20,Renal Paxlovid,5,POINT (-121.97734 37.2853),1114933785,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09894,10455 S DE ANZA BLVD,CVS Pharmacy,Cupertino,Santa Clara,CA,95014,00069-1101-20,Renal Paxlovid,,POINT (-122.03355 37.31641),1801830245,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #04416,20011 BOLLINGER RD,,Cupertino,Santa Clara,CA,95014,00069-1101-20,Renal Paxlovid,7,POINT (-122.023609 37.310425),1841205176,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 05886,2310 HOMESTEAD RD STE A,,Los Altos,Santa Clara,CA,94024,00069-1101-20,Renal Paxlovid,5,POINT (-122.06772 37.33787),4087749594,2022-06-19T00:00:00.000,ACTIVE,
WALGREENS STORE #07088,303 2ND ST,,Los Altos,Santa Clara,CA,94022,00069-1101-20,Renal Paxlovid,3,POINT (-122.11626 37.377756),1770598864,2022-06-17T00:00:00.000,ACTIVE,
EL CAMINO HOSP LOS GATOS INP PHCY,815 Pollard Road,,Los Gatos,Santa Clara,CA,95032,00069-1101-20,Renal Paxlovid,10,POINT (-121.969135 37.26285),,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #02786,14100 BLOSSOM HILL RD,,Los Gatos,Santa Clara,CA,95032,00069-1101-20,Renal Paxlovid,5,POINT (-121.925962 37.236166),1164437430,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07326,423 N SANTA CRUZ AVE,,Los Gatos,Santa Clara,CA,95030,00069-1101-20,Renal Paxlovid,5,POINT (-121.980913 37.229047),1730194069,2022-06-17T00:00:00.000,ACTIVE,
WELLNESS PHARMACY,14777 Los Gatos Blvd Ste 101,101,Los Gatos,Santa Clara,CA,95032,00069-1101-20,Renal Paxlovid,5,POINT (-121.952643 37.253633),1013212323,2022-05-11T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Optum Serve - Milpitas,457 E. Calaveras Blvd.,EOA/COVID Testing,Milpitas,Santa Clara,CA,95035,00069-1101-20,Renal Paxlovid,5,POINT (-121.89744 37.43308),,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #03671,342 W CALAVERAS BLVD,,Milpitas,Santa Clara,CA,95035,00069-1101-20,Renal Paxlovid,14,POINT (-121.91163 37.42644),1386650950,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05480,1833 N MILPITAS BLVD,,Milpitas,Santa Clara,CA,95035,00069-1101-20,Renal Paxlovid,5,POINT (-121.911505 37.457221),1518972892,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09342,16995 WALNUT GROVE DR.,CVS Pharmacy,Morgan Hill,Santa Clara,CA,95037,00069-1101-20,Renal Paxlovid,,POINT (-121.63843 37.12922),1124061486,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #04516,745 E DUNNE AVE,,Morgan Hill,Santa Clara,CA,95037,00069-1101-20,Renal Paxlovid,5,POINT (-121.638695 37.13014),1437164720,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09684,2630 W EL CAMINO REAL,CVS Pharmacy,Mountain View,Santa Clara,CA,94040,00069-1101-20,Renal Paxlovid,,POINT (-122.11462 37.402515),1114969946,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
EL CAMINO HEALTH,2500 Grant Road,,Mountain View,Santa Clara,CA,94040,00069-1101-20,Renal Paxlovid,14,POINT (-122.08047 37.36934),1093712374,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #00689,121 E EL CAMINO REAL,,Mountain View,Santa Clara,CA,94040,00069-1101-20,Renal Paxlovid,7,POINT (-122.07279 37.37927),1962417238,2022-06-17T00:00:00.000,ACTIVE,
STANFORD HEALTH CARE PHAR PALO ALTO,875 BLAKE WILBUR DRIVE,CC-1102 MC 5834,Palo Alto,Santa Clara,CA,94305,00069-1101-20,Renal Paxlovid,2,POINT (-122.176297 37.435863),1053835595,2022-06-16T00:00:00.000,ACTIVE,
WALGREENS STORE #03344,4170 EL CAMINO REAL,,Palo Alto,Santa Clara,CA,94306,00069-1101-20,Renal Paxlovid,4,POINT (-122.12488 37.41124),1780690347,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #06869,2605 MIDDLEFIELD RD,,Palo Alto,Santa Clara,CA,94306,00069-1101-20,Renal Paxlovid,5,POINT (-122.101543 37.41507),1598770828,2022-06-17T00:00:00.000,ACTIVE,
CITY CARE PHARMACY,3130-A ALUM ROCK AVE,,San Jose,Santa Clara,CA,95127,00069-1101-20,Renal Paxlovid,4,POINT (-121.82741 37.36557),1346769395,2022-06-01T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #00422,4110 N. 1ST STREET,CVS Pharmacy,San Jose,Santa Clara,CA,95134,00069-1101-20,Renal Paxlovid,5,POINT (-121.954087 37.41572),1508112574,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09812,2514 BERRYESSA RD,CVS Pharmacy,San Jose,Santa Clara,CA,95132,00069-1101-20,Renal Paxlovid,,POINT (-121.85898 37.3872),1710921549,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Kaiser San Jose Building 4 Pharmacy,260 International Circle,Building 4 Pharmacy,San Jose,Santa Clara,CA,95119,00069-1101-20,Renal Paxlovid,75,POINT (-121.799345 37.2408),,2022-06-17T00:00:00.000,ACTIVE,
OCONNOR HOSPITAL,2105 FOREST AVE,,San Jose,Santa Clara,CA,95128,00069-1101-20,Renal Paxlovid,5,POINT (-121.93958 37.32893),,2022-05-27T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Optum Serve - SJ Almaden,5710 Fontanoso Way,Attn:Xochilt Borja,San Jose,Santa Clara,CA,95138,00069-1101-20,Renal Paxlovid,5,POINT (-121.78756 37.26156),,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - SJ Ridder,1290 Ridder Park Drive,"Attn:  Dan Mason, 831-227-4788",San Jose,Santa Clara,CA,95131,00069-1101-20,Renal Paxlovid,,POINT (-121.900226 37.383855),,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 05984,6091 MERIDIAN AVENUE,,San Jose,Santa Clara,CA,95120,00069-1101-20,Renal Paxlovid,1,POINT (-121.885539 37.2297),4089276970,2022-06-19T00:00:00.000,ACTIVE,
SAFEWAY PHARMACY,2980 E Capitol EXPY,,San Jose,Santa Clara,CA,95148,00069-1101-20,Renal Paxlovid,5,POINT (-121.81178 37.33013),1619372646,2022-06-17T00:00:00.000,ACTIVE,
SANTA CLARA VALLEY MEDICAL CENTER -,751 S BASCOM AVE,,San Jose,Santa Clara,CA,95128,00069-1101-20,Renal Paxlovid,6,POINT (-121.93419 37.31335),,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #00840,1334 SARATOGA AVE,,San Jose,Santa Clara,CA,95129,00069-1101-20,Renal Paxlovid,9,POINT (-121.98119 37.299855),1346255619,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #00842,350 N CAPITOL AVE,,San Jose,Santa Clara,CA,95133,00069-1101-20,Renal Paxlovid,10,POINT (-121.84303 37.37275),1730194002,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #00900,2105 MORRILL AVE,,San Jose,Santa Clara,CA,95132,00069-1101-20,Renal Paxlovid,5,POINT (-121.87549 37.4134),1700891074,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #01179,1795 E CAPITOL EXPY,,San Jose,Santa Clara,CA,95121,00069-1101-20,Renal Paxlovid,7,POINT (-121.81005 37.30992),1013922301,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02081,1760 STORY RD,,San Jose,Santa Clara,CA,95122,00069-1101-20,Renal Paxlovid,10,POINT (-121.840732 37.340835),1144235474,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02265,1130 BIRD AVE,,San Jose,Santa Clara,CA,95125,00069-1101-20,Renal Paxlovid,5,POINT (-121.89427 37.31078),1881600260,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02384,2680 UNION AVE,,San Jose,Santa Clara,CA,95124,00069-1101-20,Renal Paxlovid,5,POINT (-121.932497 37.273235),1083629356,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #02739,440 BLOSSOM HILL RD,,San Jose,Santa Clara,CA,95123,00069-1101-20,Renal Paxlovid,5,POINT (-121.83009 37.25021),1255346532,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03378,1376 KOOSER RD,,San Jose,Santa Clara,CA,95118,00069-1101-20,Renal Paxlovid,3,POINT (-121.88962 37.24567),1932114212,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03445,2799 S WHITE RD,,San Jose,Santa Clara,CA,95148,00069-1101-20,Renal Paxlovid,15,POINT (-121.797869 37.32556),1205841533,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03754,1399 W SAN CARLOS ST,,San Jose,Santa Clara,CA,95126,00069-1101-20,Renal Paxlovid,9,POINT (-121.913262 37.32389),1316952690,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #04372,780 E SANTA CLARA ST,,San Jose,Santa Clara,CA,95112,00069-1101-20,Renal Paxlovid,4,POINT (-121.87454 37.34328),1417962796,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05454,1661 MCKEE RD,,San Jose,Santa Clara,CA,95116,00069-1101-20,Renal Paxlovid,10,POINT (-121.86184 37.35795),1730194010,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07079,1615 MERIDIAN AVE,,San Jose,Santa Clara,CA,95125,00069-1101-20,Renal Paxlovid,5,POINT (-121.91429 37.29393),1578578803,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09793,2700 HOMESTEAD RD,CVS Pharmacy,Santa Clara,Santa Clara,CA,95051,00069-1101-20,Renal Paxlovid,,POINT (-121.97463 37.33889),1003859844,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
KAISER PERM SANTA CLARA HOMESTEAD,710 LAWRENCE EXPY,Outpatient Pediatric  Pharmacy,Santa Clara,Santa Clara,CA,95051,00069-1101-20,Renal Paxlovid,18,POINT (-121.99698 37.33636),,2022-06-18T00:00:00.000,ACTIVE,
WALGREENS STORE #02740,3460 EL CAMINO REAL,,Santa Clara,Santa Clara,CA,95051,00069-1101-20,Renal Paxlovid,5,POINT (-121.992181 37.351825),1063427359,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09700,576 E EL CAMINO REAL,CVS Pharmacy,Sunnyvale,Santa Clara,CA,94087,00069-1101-20,Renal Paxlovid,13,POINT (-122.02702 37.362),1215971650,2022-06-17T00:00:00.000,ACTIVE,
QWARK INC.,1287 HAMMERWOOD AVE STE B,,Sunnyvale,Santa Clara,CA,94089,00069-1101-20,Renal Paxlovid,5,POINT (-121.99085 37.40974),1932706546,2022-06-02T00:00:00.000,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
SAFEWAY PHARMACY,150 E. El Camino Real,,Sunnyvale,Santa Clara,CA,94087,00069-1101-20,Renal Paxlovid,5,POINT (-122.02952 37.364285),1629387360,2022-06-17T00:00:00.000,ACTIVE,
SAFEWAY PHARMACY,785 E. El Camino Real,,Sunnyvale,Santa Clara,CA,94087,00069-1101-20,Renal Paxlovid,5,POINT (-122.017772 37.357195),1871539486,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #03380,1306 S MARY AVE,,Sunnyvale,Santa Clara,CA,94087,00069-1101-20,Renal Paxlovid,20,POINT (-122.05015 37.35093),1770599334,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #07080,105 E EL CAMINO REAL,,Sunnyvale,Santa Clara,CA,94087,00069-1101-20,Renal Paxlovid,5,POINT (-122.03204 37.368495),1982619219,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09597,1750 41ST AVE,CVS Pharmacy,Capitola,Santa Cruz,CA,95010,00069-1101-20,Renal Paxlovid,5,POINT (-121.96395 36.97485),1104860543,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #17641,1825 41ST AVE,CVS Pharmacy,Capitola,Santa Cruz,CA,95010,00069-1101-20,Renal Paxlovid,21,POINT (-121.96503 36.97631),1013277698,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 05966,1475 41ST AVENUE,,Capitola,Santa Cruz,CA,95010,00069-1101-20,Renal Paxlovid,4,POINT (-121.96622 36.97237),8314761856,2022-06-19T00:00:00.000,ACTIVE,
Optum Serve - Felton,6121 Gushee Street,,Felton,Santa Cruz,CA,95018,00069-1101-20,Renal Paxlovid,5,POINT (-122.07463 37.05036),,2022-06-15T00:00:00.000,ACTIVE,
WALGREENS STORE #02810,1810 FREEDOM BLVD,,Freedom,Santa Cruz,CA,95019,00069-1101-20,Renal Paxlovid,9,POINT (-121.77203 36.93496),1386659670,2022-06-17T00:00:00.000,ACTIVE,
CVS Store #09796,490 RODRIGUEZ ST,CVS Pharmacy,Watsonville,Santa Cruz,CA,95076,00069-1101-20,Renal Paxlovid,6,POINT (-121.75956 36.91036),1386687127,2022-06-17T00:00:00.000,ACTIVE,
Optum Serve - Watsonville,500 Westridge Drive,ATTN: EOA/COVID Testing,Watsonville,Santa Cruz,CA,95076,00069-1101-20,Renal Paxlovid,5,POINT (-121.782755 36.91012),,2022-06-17T00:00:00.000,ACTIVE,
MAYERS MEMORIAL HOSPITAL DISTRICT,43563 Highway 299 east,,Fall River Mills,Shasta,CA,96028,00069-1101-20,Renal Paxlovid,4,POINT (-121.42504 41.02346),1265646152,2022-06-17T00:00:00.000,ACTIVE,
Rite Aid 06714,9340 DESCHUTES RD,,Palo Cedro,Shasta,CA,96073,00069-1101-20,Renal Paxlovid,3,POINT (-122.23912 40.55879),5305474845,2022-06-19T00:00:00.000,ACTIVE,
Omnicare of Redding #48215,5200 Churn Creek Rd. Suite A,,Redding,Shasta,CA,96002,00069-1101-20,Renal Paxlovid,5,POINT (-122.34726 40.53796),1922040740,2022-06-06T00:00:00.000,ACTIVE,
Optum Serve - Redding,2420 Breslauer Way,Travel Team,Redding,Shasta,CA,96001,00069-1101-20,Renal Paxlovid,,POINT (-122.38328 40.55049),,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #04243,980 E CYPRESS AVE,,Redding,Shasta,CA,96002,00069-1101-20,Renal Paxlovid,13,POINT (-122.35367 40.571805),1750396081,2022-06-17T00:00:00.000,ACTIVE,
WALGREENS STORE #05699,115 LAKE BLVD E,,Redding,Shasta,CA,96003,00069-1101-20,Renal Paxlovid,5,POINT (-122.3731 40.60975),1528073533,2022-06-17T00:00:00.000,ACTIVE,
