Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
Childrens Hospital of Orange County,1201 W. La Veta Ave,,Orange,ORANGE,CA,92868,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,23,01/04/2022 12:00:00 AM,POINT (-117.865553 33.780332)
ONEALS DRUG STORE INC,820 W MAIN STREET,,BELHAVEN,BEAUFORT,NC,27810,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-76.632464 35.548074)
DESERT OASIS HEALTHCARE MEDICAL GRO,275 N EL CIELO RD,Suite C322,PALM SPRINGS,RIVERSIDE,CA,92262,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,0,12/29/2021 12:00:00 AM,POINT (-116.510599 33.826913)
Walmart Pharmacy #3868,1125 Shreveport Barksdale Hwy,,Shreveport,CADDO,LA,71105,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-93.707615 32.485622)
GRAPEVINE DRUG RX,1115 W NORTHWEST HWY STE H,H,GRAPEVINE,TARRANT,TX,76051,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-97.087602 32.941109)
BARTZ ALTADONNA CHC - EAST PALMDALE,2520 East Palmdale Blvd,Suite A,Palmdale,LOS ANGELES,CA,93550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,,,POINT (-118.084379 34.580106)
Codys USave Pharmacy,2220 J street,,Auburn,NEMAHA,NE,68305,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-95.838794 40.381567)
Walmart Pharmacy #3017,4959 Main St.,,Spring Hill,MAURY,TN,37174,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-86.917057 35.772272)
ASCENSION ST. FRANCIS PHARMACY,3237 S 16TH ST,,MILWAUKEE,MILWAUKEE,WI,53215,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-87.933837 42.98536)
SAFEWAY PHARMACY,30 College Rd,,Fairbanks,FAIRBANKS NORTH STAR,AK,99701,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-147.701808 64.850395)
N.D. DEPT OF HEALTH,1509 GRUMMAN LANE,,BISMARCK,BURLEIGH,ND,58504,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,240,162,01/03/2022 12:00:00 AM,POINT (-100.748551 46.788144)
HARNESS HEALTH PHARMACY,7160 INDUSTRIAL ROW DR,STE 330,MASON,WARREN,OH,45040,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,336,,,POINT (-84.336688 39.334821)
NORTH LAKE MEDICAL PHARMACY #2,347 Lakeport Blvd,,Lakeport,LAKE,CA,95453,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,24,,,POINT (-122.917929 39.034641)
Walmart Pharmacy #3017,4959 Main St.,,Spring Hill,MAURY,TN,37174,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-86.917057 35.772272)
CVS Store #00590,1054 CASS AVENUE,CVS Pharmacy,WOONSOCKET,PROVIDENCE,RI,02895,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/04/2022 12:00:00 AM,POINT (-71.480313 42.003998)
UHS Binghamton General Hospital,10-42 Mitchell Avenue,Pharmacy,Binghamton,BROOME,NY,13903,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/31/2021 12:00:00 AM,POINT (-75.914075 42.086413)
Meijer Store 279,15 Caberfae Hwy,,Manistee,MANISTEE,MI,49660,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.295728 44.267898)
Sams Pharmacy #4836,1900 Oxford Exchange Blvd,,Oxford,CALHOUN,AL,36203,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-85.777696 33.610869)
Walgreens Store #12266,209 N 3RD ST,,OAKLAND,GARRETT,MD,21550,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/04/2022 12:00:00 AM,POINT (-79.404098 39.413123)
CVS Store #09246,24167 PASEO DE VALENCIA,CVS Pharmacy,LAGUNA WOODS,ORANGE,CA,92637,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-117.71304 33.611464)
WHITE RIVER MED CENTER,1710 HARRISON ST,,BATESVILLE,INDEPENDENCE,AR,72501,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,,POINT (-91.634368 35.769566)
BOSTON MEDICAL CENTER PHARMACY DOCT,850 HARRISON AVE 1st floor,Yawkey Pharmacy,BOSTON,SUFFOLK,MA,02118,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,520,,,POINT (-71.074855 42.335174)
UC Irvine Health,101 The City Dr S,"Bldg 1, Room 1428 (Pharmacy)",Orange,ORANGE,CA,92868,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,288,155,01/01/2022 12:00:00 AM,POINT (-117.890716 33.78867)
TERRE HAUTE REGIONAL HOSPITAL,3901 S. 7TH ST,ATTN: PHARMACY,TERRE HAUTE,VIGO,IN,47802,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-87.406841 39.419441)
HEB Pharmacy 63,2805 BUSINESS CENTER DR,,PEARLAND,BRAZORIA,TX,77584-2191,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,0,01/03/2022 12:00:00 AM,POINT (-95.391896 29.558822)
COOKEVILLE REGIONAL MEDICAL CENTER,1 Medical Center Boulevard,,Cookeville,PUTNAM,TN,38501,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,120,120,12/22/2021 12:00:00 AM,POINT (-85.50935 36.16996)
Northside Hospital Atlanta,1000 Johnson Ferry Road,,Atlanta,FULTON,GA,30342,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,264,,,POINT (-84.354756 33.907895)
Rite Aid 05893,2150 ROOSEVELT AVENUE,,REDWOOD CITY,SAN MATEO,CA,94061-1304,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,,POINT (-122.241828 37.466097)
STROGER HOSPITAL,1901 W HARRISON ST LI-130 PHARMACY,,CHICAGO,COOK,IL,60612,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,POINT (-87.674311 41.874041)
CVS Store #09875,230 ATLANTIC AVE,CVS Pharmacy,PITTSBURG,CONTRA COSTA,CA,94565,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-121.888531 38.008085)
Kokua Kalihi Valley,2239 NORTH SCHOOL STREET,,Honolulu,HONOLULU,HI,96819,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-157.874274 21.340702)
HCA METHODIST HOSP AND CHILDRENS H,7700 FLOYD CURL DR,SL1 Main Pharmacy,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,72,01/03/2022 12:00:00 AM,POINT (-98.572976 29.50684)
HARRISON COUNTY COMMUNITY HOSPITAL,2600 Miller St.,,Bethany,HARRISON,MO,64424,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM,POINT (-94.025425 40.26528)
Whiteriver Indian Hospital,200 West Hospital Drive,,Whiteriver,NAVAJO,AZ,85941,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-109.959764 33.875935)
Walmart Pharmacy #789,200 US Highway 80 E,,Mesquite,DALLAS,TX,75149,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.598693 32.790668)
FORT DEFIANCE INDIAN HOSPITAL,CORNER OF N12 AND N7,,FORT DEFIANCE,APACHE,AZ,86504,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,
Walgreens Store #18079,120 W RESERVOIR RD,,WOODSTOCK,SHENANDOAH,VA,22664,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/04/2022 12:00:00 AM,POINT (-78.518638 38.867324)
TEXAS ONCOLOGY MIDLAND,400 ROSALIND REDFERN GROVER PKWY,"SUITE 100,  CRADDICK MOB",Midland,MIDLAND,TX,79701,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,,POINT (-102.100037 31.99748)
CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,,JEFFERSONVILLE,CLARK,IN,47130-3725,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-85.749248 38.282784)
Walmart Pharmacy #508,1216 Junction Hwy,,Kerrville,KERR,TX,78028,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-99.167731 30.06065)
CLEVELAND CLINIC FOUNDATION,9500 EUCLID AVE,,CLEVELAND,CUYAHOGA,OH,44195-0000,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,160,160,01/03/2022 12:00:00 AM,POINT (-81.621342 41.503448)
Walgreens Store #05711,17 W GOLF RD,,DES PLAINES,COOK,IL,60016,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,120,118,01/04/2022 12:00:00 AM,POINT (-87.922026 42.048529)
KAISER PERMANENTE - PANORAMA CITY,13652 CANTARA ST,RM 12R01,PANORAMA CITY,LOS ANGELES,CA,91402,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,40,,,POINT (-118.430085 34.21985)
WESTBANK PHARMACY,3709 westbank expy,suite 1-c,harvey,JEFFERSON,LA,70058,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/03/2022 12:00:00 AM,POINT (-90.088055 29.89644)
CLINICAS DE SALUD DEL PUEBLO,852 E Danenberg Dr,,El Centro,IMPERIAL,CA,92243,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,,POINT (-115.52853 32.77224)
H.B. MAGRUDER HOSPITAL,615 FULTON STREET,,PORT CLINTON,OTTAWA,OH,43452,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-82.933785 41.505799)
RED DOOR PHARMACY AND GIFTS,2488 AVONDALE HASLET RD,168,HASLET,TARRANT,TX,76052,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-97.415032 32.967864)
Cayuga Medical Center of Ithaca,101 Dates Drive,,Ithaca,TOMPKINS,NY,14850,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-76.536276 42.46843)
Walgreens Store #00174,65 INFANTRY AND JESUS FARGOSO,,CAROLINA,Carolina,PR,00983,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,0,01/04/2022 12:00:00 AM,
Wallace Medical Concern - SE Stark,18633 SE Stark St,,Portland,MULTNOMAH,OR,97233,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-122.470563 45.5192)
CVS Store #09809,4959 MARCONI AVE,CVS Pharmacy,CARMICHAEL,SACRAMENTO,CA,95608,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-121.34776 38.617387)
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,216,96,01/03/2022 12:00:00 AM,POINT (-92.321037 34.751585)
CVS Store #08857,1441 N SANTA FE,CVS Pharmacy,VISTA,SAN DIEGO,CA,92084,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,7,01/04/2022 12:00:00 AM,POINT (-117.244814 33.219782)
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,CHARLOTTESVILLE CITY,VA,22908,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,48,01/03/2022 12:00:00 AM,POINT (-78.498845 38.031998)
Walmart Pharmacy #423,630 Colonial Promenade Pkwy,,Alabaster,SHELBY,AL,35007,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.803577 33.236676)
HCA CORPUS CHRISTI MEDICAL CENTER,3315 S ALAMEDA ST,,CORPUS CHRISTI,NUECES,TX,78411,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,,POINT (-97.387828 27.753559)
Walmart Pharmacy #405,2204 S 5th St,,Leesville,VERNON,LA,71446,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-93.269745 31.119124)
SANFORD BEMIDJI ONCOLOGY PHARMACY,1233 34TH ST NW,SUITE A,BEMIDJI,BELTRAMI,MN,56601,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-94.898403 47.501354)
Walgreens Store #17128,25096 LANKFORD HIGHWAY,,ONLEY,ACCOMACK,VA,23418,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/04/2022 12:00:00 AM,POINT (-75.713586 37.700394)
HCA MEDICAL CITY DALLAS,7777 FOREST LANE,Building A - INPATIENT PHARMACY,DALLAS,DALLAS,TX,75230,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,240,,,POINT (-96.772773 32.909572)
CHOCTAW NATION HEALTH CARE CENTER,ONE CHOCTAW WAY,,TALIHINA,LE FLORE,OK,74571,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,
ABBOTT NORTHWESTERN HOSPITAL,800 E 28TH STREET,Inpatient Pharmacy,MINNEAPOLIS,HENNEPIN,MN,55407,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,180,,,POINT (-93.262248 44.951954)
SAN MATEO MEDICAL CENTER,222 W 39TH AVE,Attention: Pharmacy,SAN MATEO,SAN MATEO,CA,94403,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/21/2021 12:00:00 AM,96,,,POINT (-122.299415 37.530112)
HN5000 - UPHS - PENN PRESBY HOSP,51 N 39th Street,,Philadelphia,PHILADELPHIA,PA,19104,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,240,,,POINT (-75.199512 39.957478)
Walmart Pharmacy #1163,4001 Behrman Pl,,New Orleans,ORLEANS,LA,70114,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-90.017993 29.911549)
ONE WORLD HEALTH CENTERS,4920 SOUTH 30TH STREET,Suite 103,Omaha,DOUGLAS,NE,68107,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,,,POINT (-95.95605 41.210322)
Walgreens Store #10977,301 E PULASKI HWY,,ELKTON,CECIL,MD,21921,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/04/2022 12:00:00 AM,POINT (-75.818994 39.598278)
Walgreens Store #02920,1021 BEGLIS PKWY,,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/04/2022 12:00:00 AM,POINT (-93.359388 30.228048)
Kinney Drugs # 73-Moravia,130 Main St,,Moravia,CAYUGA,NY,13118,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-76.421518 42.712154)
PHARMSCRIPT OF OH LLC,1685 WESTBELT DR,,COLUMBUS,FRANKLIN,OH,43228,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-83.124932 39.988638)
UPMC WESTERN MARYLAND (WMRMC),12500 Willowbrook Road,,Cumberland,ALLEGANY,MD,21502,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,120,01/04/2022 12:00:00 AM,POINT (-78.731528 39.648265)
ROBERT WOOD JOHNSON UNIVERSITY HOSP,1 HAMILTON HEALTH PL,,TRENTON,MERCER,NJ,08690,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-74.67483 40.21712)
MULTICARE MED CTR ED PHARM.,315 MARTIN LUTHER KING JR WAY,,Tacoma,PIERCE,WA,98405,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,POINT (-122.453527 47.25985)
ALBERTSONS PHARMACY,6249 RUFE SNOW DRIVE,,Watauga,TARRANT,TX,76148,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,2,01/04/2022 12:00:00 AM,POINT (-97.238088 32.858989)
BARNES JEWISH HOSP GPO,425 S EUCLID AVE,,SAINT LOUIS,SAINT LOUIS CITY,MO,63110,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,408,240,01/03/2022 12:00:00 AM,POINT (-90.263006 38.635904)
AURORA WEST ALLIS MEMORIAL HOSPITAL,8901 W LINCOLN AVE,,WEST ALLIS,MILWAUKEE,WI,53227,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM,POINT (-88.023415 43.0027)
ENLOE MEDICAL CENTER,1531 Esplanade,,Chico,BUTTE,CA,95926,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,168,72,01/04/2022 12:00:00 AM,POINT (-121.849291 39.742509)
Phelps Memorial Hospital Associatio,pharmacy director,pharmacy director,sleepy hollow,WESTCHESTER,NY,10591,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM,
Walmart Pharmacy #120,2716 N Central Ave,,Humboldt,GIBSON,TN,38343,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,120,,,POINT (-88.914913 35.841407)
HEB Pharmacy 200,700 S SAINT MARYS ST,,FALFURRIAS,BROOKS,TX,78355-4365,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,16,01/03/2022 12:00:00 AM,POINT (-98.145075 27.220429)
CVS Store #08867,7915 FLORENCE AVENUE,CVS Pharmacy,DOWNEY,LOS ANGELES,CA,90240,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,65,01/04/2022 12:00:00 AM,POINT (-118.131142 33.954119)
Walmart Pharmacy #533,1205 E Admiral Doyle Dr,,New Iberia,IBERIA,LA,70560,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-91.816436 29.983397)
Walmart Pharmacy #2326,1000 STATE ROUTE 36,,HORNELL,STEUBEN,NY,14843,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-77.691232 42.381135)
WILLIAMSBURG DRUG COMPANY INC,240 MCLAWS CIRCLE,,WILLIAMSBURG,JAMES CITY,VA,23185,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-76.660326 37.246714)
Walmart Pharmacy #863,4180 Highway 431,,Roanoke,RANDOLPH,AL,36274,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-85.366783 33.163574)
Walmart Pharmacy #3077,6530 Trading Sq,,Haymarket,PRINCE WILLIAM,VA,20169,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-77.645344 38.818124)
Quincy Pharmacy,411 Main Street,,Quincy,PLUMAS,CA,95971,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-120.946743 39.93676)
Walmart Pharmacy #2891,2450 W LOOP 338,,ODESSA,ECTOR,TX,79763,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-102.412138 31.85554)
Walmart Pharmacy #546,5330 FM 1640 RD,,RICHMOND,FORT BEND,TX,77469,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-95.762007 29.559053)
Alaska RSSC,2000 E 88th Ave,,Anchorage,ANCHORAGE,AK,99507,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,,POINT (-149.845149 61.14113)
SAFERX LLC,4321 N BELT LINE RD,500 B,MESQUITE,DALLAS,TX,75150,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-96.59585 32.823496)
BERKSHIRE MEDICAL CENTER,725 North Street,INPATIENT PARMACY,Pittsfield,BERKSHIRE,MA,01201,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-73.248269 42.459415)
TULSA ER AND HOSPITAL,717 W 71ST ST,,TULSA,TULSA,OK,74132,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,,,POINT (-96.001828 36.061091)
Sams Pharmacy #4817,5940 Trussville Crossings Blvd,,Birmingham,JEFFERSON,AL,35235,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.625123 33.645947)
HOPE PHARMACY INC,1330 N 25TH ST,,RICHMOND,RICHMOND CITY,VA,23223,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-77.409861 37.541106)
MERCY MEDICAL CENTER,500 S OAKWOOD RD,,OSHKOSH,WINNEBAGO,WI,54904,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,72,,,POINT (-88.603055 44.013049)
CVS Store #00906,461 2ND AVE.,CVS Pharmacy,TROY,RENSSELAER,NY,12182,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,9,01/04/2022 12:00:00 AM,POINT (-73.679185 42.770401)
City Pharmacy of Zebulon PC,460 Thomaston Street,,Zebulon,PIKE,GA,30295,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-84.3427 33.101871)
ASCENSION SETON WILLIAMSON,201 SETON PKWY,,ROUND ROCK,BLANCO,TX,78665,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,192,,,POINT (-97.65277 30.566626)
FALLS RIVER PHARMACY,10930 Raven Ridge Rd  Ste 109,10930 Raven Ridge Rd  Ste 109,Raleigh,WAKE,NC,27614,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-78.590858 35.907053)
Walmart Pharmacy #401,59690 BELLEVIEW RD,,PLAQUEMINE,IBERVILLE,LA,70764,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-91.252546 30.262292)
Meijer Store 303,2770 S State Road,,Ionia,IONIA,MI,48846,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-85.074749 42.948119)
Brookshire Grocery Company,1325 W WHITE STREET,BROOKSHIRE PHARMACY #131,ANNA,COLLIN,TX,75409,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,,POINT (-96.56589 33.344605)
Walmart Pharmacy #1204,3451 Nelson Rd,,Lake Charles,CALCASIEU,LA,70605,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-93.249441 30.195358)
MULTICARE ROCKWOOD CLINIC PHARMACY,400 E 5TH AVE,,SPOKANE,SPOKANE,WA,99202,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-117.405246 47.65175)
CVS Store #11216,7030 HOLLISTER AVENUE,CVS Pharmacy,GOLETA,SANTA BARBARA,CA,93117,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,1,01/04/2022 12:00:00 AM,POINT (-119.873 34.430213)
TOTAL HEALTH CARE - DIVISION HEALTH,1501 Division Street,,Baltimore,BALTIMORE CITY,MD,21217,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,,POINT (-76.632135 39.303226)
STAMFORD HOSPITAL,1 HOSPITAL PLAZA,GROUND FLOOR,STAMFORD,FAIRFIELD,CT,06902,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,17,01/03/2022 12:00:00 AM,POINT (-73.553932 41.054692)
MAYO ROCHESTER METHODIST HOSPITAL,201 WEST CENTER STREET,ATTN: EI 1-406 INPATIENT PHARMACY,ROCHESTER,OLMSTED,MN,55902,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,720,,,POINT (-92.465915 44.023482)
GREEN WAVE PHARMACY INC,165 MCCLURE AVE,,CLINTWOOD,DICKENSON,VA,24228,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-82.455557 37.148548)
Meijer Store 071,1800 Holton Road,,North Muskegon,MUSKEGON,MI,49445,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.221431 43.286068)
OSCO PHARMACY,307 HARMON ST,,Glendive,DAWSON,MT,59330,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-104.727679 47.107509)
TEXAS ONCOLOGY METHODIST CHARLTON,3555 West Wheatland Dr,,Dallas,DALLAS,TX,75237,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-96.878979 32.647578)
SAMARITAN PACIFIC COMMUNITIES HOSPI,930 SW ABBEY ST,,NEWPORT,LINCOLN,OR,97365-4820,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM,POINT (-124.058598 44.629684)
SIERRA FAMILY MEDICAL,15301 TYLER FOOTE RD,,NEVADA CITY,NEVADA,CA,95959,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-121.03612 39.366177)
Walmart Pharmacy #3302,9460 W Sam Houston Pkwy S,,Houston,HARRIS,TX,77099,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.559788 29.67963)
Rite Aid 06214,1001 NORTH CENTRAL AVENUE,,COMPTON,LOS ANGELES,CA,90222-3647,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,,,
Walgreens Store #06435,1831 N LEE TREVINO DR,,EL PASO,EL PASO,TX,79936,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,10,01/04/2022 12:00:00 AM,POINT (-106.319093 31.765898)
Rite Aid 05783,221 EAST HARVARD BOULEVARD,,SANTA PAULA,VENTURA,CA,93060-3315,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,,POINT (-119.069244 34.347153)
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/29/2021 12:00:00 AM,72,44,12/29/2021 12:00:00 AM,POINT (-103.224964 44.05861)
