Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
FROEDTERT PHARMACY 325,7901 SOUTH 6TH ST,,OAK CREEK,MILWAUKEE,WI,53154,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-87.919604 42.900777)
SAFEWAY PHARMACY,315 E COLLEGE WAY,,Mount Vernon,SKAGIT,WA,98273,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.33732 48.435862)
Beekman pharmacy,2540 Route 55,,Poughquag,,NY,12570,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,6,01/05/2022 12:00:00 AM,POINT (-73.688373 41.625355)
Meijer Store 163,4775 24th Ave,,Fort Gratiot,SAINT CLAIR,MI,48059,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-82.457091 43.046279)
SOUTH SHORE HOSPITAL,8012 South Crandon Ave,,Chicago,COOK,IL,60617,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,24,01/03/2022 12:00:00 AM,POINT (-87.568623 41.749496)
Rite Aid 06103,310 WEST LAKE STREET,,MOUNT SHASTA,SISKIYOU,CA,96067-2119,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-122.316005 41.311472)
Walgreens Store #03853,2924 CHAMBERLAYNE AVE,,RICHMOND,RICHMOND CITY,VA,23222,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/05/2022 12:00:00 AM,POINT (-77.445217 37.571814)
Walmart Pharmacy #466,1604 W Market St,,Bolivar,HARDEMAN,TN,38008,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-89.023439 35.277578)
LIBERTY DRUGS LLC,2411 WILLIAMS DRIVE,3,GEORGETOWN,WILLIAMSON,TX,78628,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.688715 30.659285)
TEXAS ONCOLOGY PLANO WEST,4708 Allieance Blvd suite 150,,Plano,COLLIN,TX,75093,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-96.790452 33.014304)
Walmart Pharmacy #3424,2653 Valleydale Rd,,Birmingham,JEFFERSON,AL,35244,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.740328 33.383274)
UCSF MEDICAL CENTER,505 PARNASSUS AVE,ROOM M39C,SAN FRANCISCO,SAN FRANCISCO,CA,94143,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/28/2021 12:00:00 AM,40,9,01/05/2022 12:00:00 AM,POINT (-122.45772 37.763535)
LAURAS PHARMACY,232 W MAIN ST,,AZLE,TARRANT,TX,76020,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,0,01/05/2022 12:00:00 AM,POINT (-97.545459 32.893157)
POPLAR BLF REG MED CNTR OAK GROVE,3100 OAK GROVE RD,,POPLAR BLUFF,BUTLER,MO,63901-1573,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-90.443287 36.788987)
Walgreens Store #11169,950 BEARDS HILL RD,,ABERDEEN,HARFORD,MD,21001,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,4,01/05/2022 12:00:00 AM,POINT (-76.183772 39.524259)
Walgreens Store #09862,1204 THE BLVD,,RAYNE,ACADIA,LA,70578,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-92.269685 30.248096)
MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,ATTENTION INPATIENT PHARMACY,DES MOINES,POLK,IA,50314,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,320,,,POINT (-93.62568 41.598048)
Lutheran Downtown Hospital,702 Van Buren Street,,Fort Wayne,ALLEN,IN,46802,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-85.150144 41.078533)
Rite Aid 05591,18993 COLIMA ROAD,,ROWLAND HEIGHTS,LOS ANGELES,CA,91748-2942,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,80,80,01/05/2022 12:00:00 AM,POINT (-117.889789 33.987608)
Gothams - Fall River,506 Prospect St,,Fall River,BRISTOL,MA,02720,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,360,,,POINT (-71.145849 41.708623)
"V07 619 Montgomery, AL",215 PERRY HILL RD,,MONTGOMERY,MONTGOMERY,AL,36109,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-86.246393 32.378893)
Meijer Store 048,2980 E WILDER ROAD,,Bay City,BAY,MI,48706,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-83.933941 43.623996)
SOUTHWEST GENERAL HEALTH CENTER,18697 Bagley Rd,Inpatient Pharmacy,Middleburg Heights,CUYAHOGA,OH,44130,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,,POINT (-81.83291 41.37208)
AURORA RETAIL PHARMACY 1060,2424 S. 90th St,,West Allis,MILWAUKEE,WI,53227,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-88.024696 43.001873)
LAKE REGIONAL HLTH SYS HOSP,54 Hospital Drive,,OSAGE BEACH,CAMDEN,MO,65065,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,,POINT (-92.682912 38.119139)
Walgreens Store #10509,105 S CITIES SERVICE HWY,,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-93.325538 30.227208)
Walmart Pharmacy #1639,2395 Main St,,Rochester,FULTON,IN,46975,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-86.218807 41.049126)
MEDSTAR GEORGETOWN UNIVER HOSPITAL,"3800 RESERVOIR RD NW,",Bles Bldg Rm BG 010,WASHINGTON,DISTRICT OF COLUMBIA,DC,20007,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,01/04/2022 12:00:00 AM,POINT (-77.074388 38.912599)
CVS Store #09893,2539 N 11TH AVE,CVS Pharmacy,HANFORD,KINGS,CA,93230,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,2,01/05/2022 12:00:00 AM,POINT (-119.65501 36.35781)
INFUSION SOLUTIONS LLC - N358,7110 FOREST AVENUE SUITE 203B,,Richmond,HENRICO,VA,23226,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,264,,,POINT (-77.527804 37.604944)
Salem Hospital,890 Oak St SE,,Salem,MARION,OR,97301,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,72,,,POINT (-123.033167 44.932885)
G.A. Carmichael - Canton,1668 W Peace Street,,Canton,MADISON,MS,39046,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-90.052875 32.612084)
Rite Aid 00442,138 ELM STREET,,PENN YAN,YATES,NY,14527-1412,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-77.055563 42.660648)
Mountain Laurel Medical Center Oakl,1027 Memorial Drive,,Oakland,GARRETT,MD,21550,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,19,01/04/2022 12:00:00 AM,POINT (-79.393686 39.414638)
SANTA BARBARA COTTAGE HOSPITAL,400 West Pueblo St,,Santa Barbara,SANTA BARBARA,CA,93105,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,,POINT (-119.723112 34.429451)
BROOKSHIRES PHARMACY 79 CANYON LAK,18275 FM 306,,CANYON LAKE,COMAL,TX,78133,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-98.215906 29.915052)
CVS Store #09140,555 BROADWAY STE 1054,CVS Pharmacy,CHULA VISTA,SAN DIEGO,CA,91910,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,31,01/05/2022 12:00:00 AM,POINT (-117.089301 32.630723)
LAKE HILLS PHARMACY,12005 BEE CAVE RD,SUITE 1A,Austin,TRAVIS,TX,78738,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-97.926258 30.308471)
BAPTIST HEALTH PADUCAH,2501 KY Ave,Pharmacy Dpt,Paducah,MCCRACKEN,KY,42003,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/22/2021 12:00:00 AM,48,,,POINT (-88.626004 37.073089)
Moose Professional Pharmacy,270 Copperfield Blvd,,Concord,CABARRUS,NC,28025,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,14,01/04/2022 12:00:00 AM,POINT (-80.599321 35.446017)
UW MEDICAL CENTER,1550 N 115TH ST.,B-210,SEATTLE,KING,WA,98133,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,POINT (-122.335826 47.712278)
BLANDING FAMILY PHARMACY,910 South 300 West,,Blanding,SAN JUAN,UT,84511,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,40,01/04/2022 12:00:00 AM,POINT (-109.483417 37.612537)
NORTH SHORE UNIV HOSP,225 Community Dr. Suite 140,,Great Neck,NASSAU,NY,11021,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,12/29/2021 12:00:00 AM,POINT (-73.708419 40.780662)
KHN PHARMACY - HUBER,8701 OLD TROY PIKE,Attn: Outpatient Pharmacy,HUBER HEIGHTS,MONTGOMERY,OH,45424,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-84.136708 39.878793)
CVS Store #02702,465 SAND CREEK RD.,CVS Pharmacy,COLONIE,ALBANY,NY,12205,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,160,01/05/2022 12:00:00 AM,POINT (-73.811815 42.716045)
UNC Pharmacy at Panther Creek,6715 McCrimmon Parkway,Suite 202,Cary,WAKE,NC,27519,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,13,01/05/2022 12:00:00 AM,POINT (-78.879246 35.829806)
CVS Store #09121,4404 EL CAJON BLVD,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92115,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,55,01/05/2022 12:00:00 AM,POINT (-117.099907 32.75512)
Presbyterian Medical Center,200 Hawthorne Lane,,Charlotte,MECKLENBURG,NC,28204,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,48,12/31/2021 12:00:00 AM,POINT (-80.825476 35.212973)
HAGGEN PHARMACY,2900 WOBURN ST,,Bellingham,WHATCOM,WA,98226,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.445331 48.768145)
NATHAN LITTAUER HOSPITAL,99 East  State Street,,Gloversville,FULTON,NY,12078,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,24,01/04/2022 12:00:00 AM,POINT (-74.331469 43.067973)
CVS Store #03034,333 ACADEMY AVE,CVS Pharmacy,SANGER,FRESNO,CA,93657,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-119.556949 36.711283)
Kinney Drugs #64,7065 Manlius Center Rd,,East Syracuse,ONONDAGA,NY,13057,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,11,01/05/2022 12:00:00 AM,POINT (-76.033131 43.062384)
Rite Aid 04062,900 SUNRISE AVENUE,,ROSEVILLE,PLACER,CA,95661-4507,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,19,01/05/2022 12:00:00 AM,POINT (-121.272127 38.731211)
Walgreens Store #03901,2945 S 6TH ST,,SPRINGFIELD,SANGAMON,IL,62703,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,19,01/05/2022 12:00:00 AM,POINT (-89.6483 39.761912)
Walmart Pharmacy #1272,5110 College Ave.,,Snyder,SCURRY,TX,79549,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-100.919262 32.695744)
SAFEWAY PHARMACY,2622 California Ave Sw,,Seattle,KING,WA,98116,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.386583 47.580247)
Walmart Pharmacy #740,1537 S US Highway 231,,Ozark,DALE,AL,36360,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-85.651935 31.443922)
CAPE COD HOSPITAL,27 PARK ST,,HYANNIS,BARNSTABLE,MA,02601,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,60,01/05/2022 12:00:00 AM,POINT (-70.273239 41.654288)
LUMMI TRIBAL HEALTH CENTER,Lummi Tribal Health Center,2592 Kwina Rd,Bellingham,WHATCOM,WA,98226,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,
HCMC Hennepin Healthcare Medical Ct,730 South 8th St.,RL120 Pharmacy,Minneapolis,HENNEPIN,MN,55415,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,60,60,01/04/2022 12:00:00 AM,POINT (-93.263009 44.971667)
TEXAS ONCOLOGY LONGVIEW,1400 N 4TH STREET,,LONGVIEW,GREGG,TX,75601,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-94.730513 32.512426)
CVS Store #00595,6495 POST ROAD,CVS Pharmacy,NORTH KINGSTOWN,WASHINGTON,RI,02852,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,50,01/05/2022 12:00:00 AM,POINT (-71.458265 41.620746)
MONTEFIORE NYACK HOSPITAL-BD/C19,160 N MIDLAND AVE,,NYACK,ROCKLAND,NY,10960,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,24,01/04/2022 12:00:00 AM,POINT (-73.925078 41.095724)
CVS Store #09120,800 PALM AVE.,CVS Pharmacy,IMPERIAL BEACH,SAN DIEGO,CA,91932,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,18,01/05/2022 12:00:00 AM,POINT (-117.115554 32.584064)
Walgreens Store #11978,2933 ROBERT C BYRD DR,,BECKLEY,RALEIGH,WV,25801,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,80,80,01/05/2022 12:00:00 AM,POINT (-81.194542 37.776944)
TUBA CITY REG HEALTH CARE CENTER,3008 EAST BIRCH AVE,,Tuba City,COCONINO,AZ,86045,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,
CVS Store #05054,100 EAST LAKE BLVD,CVS Pharmacy,MAHOPAC,PUTNAM,NY,10541,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,17,01/05/2022 12:00:00 AM,POINT (-73.72964 41.373758)
St Luke s Hospital Carbon Campus,500 St Lukes Drive,,Lehighton,CARBON,PA,18235,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,
Cape Fear Valley Medical Center,CFVMC Inpatient Pharmacy,1638 Owen Drive,Fayetteville,CUMBERLAND,NC,28304,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,140,,,
HEB Pharmacy 231,1004 N TEXAS BLVD,,WESLACO,HIDALGO,TX,78596-4511,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-97.990829 26.17161)
SAFEWAY PHARMACY,1129 HARRISON AVE,,Centralia,LEWIS,WA,98531,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.979764 46.728363)
Walmart Pharmacy #512,10727 Gateway Blvd W,,El Paso,EL PASO,TX,79935,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-106.341835 31.750868)
Walmart Pharmacy #683,2130 N Locust Ave,,Lawrenceburg,LAWRENCE,TN,38464,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-87.31868 35.273598)
HAGGEN PHARMACY,1406 Lake Tapps Pkwy Se,,Auburn,KING,WA,98092,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.209055 47.245336)
Multnomah County HDC Health Center,600 NE 8th St,,Gresham,MULTNOMAH,OR,97030,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-122.423605 45.503001)
HARRISON COUNTY HOSPITAL,1141 HOSPITAL DRIVE NW,,CORYDON,HARRISON,IN,47112,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-86.14774 38.23898)
CVS Store #09246,24167 PASEO DE VALENCIA,CVS Pharmacy,LAGUNA WOODS,ORANGE,CA,92637,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-117.71304 33.611464)
UVA HEALTH SYSTEM,1215 Lee St,ATTN: Inpatient Pharmacy,Charlottesville,CHARLOTTESVILLE CITY,VA,22908,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,144,48,01/03/2022 12:00:00 AM,POINT (-78.498845 38.031998)
Walgreens Store #09127,1145 N ALPINE RD,,ROCKFORD,WINNEBAGO,IL,61107,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,12,01/05/2022 12:00:00 AM,POINT (-89.028991 42.280393)
UTMB LEAGUE CITY,2240 GULF FWY S,,LEAGUE CITY,GALVESTON,TX,77573,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,,POINT (-95.099816 29.479955)
KVH-HOSPITAL,603 South Chestnut Street,,Ellensburg,KITTITAS,WA,98926,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,0,12/28/2021 12:00:00 AM,POINT (-120.536761 46.987688)
SAFEWAY PHARMACY,2685 MILL BAY ROAD,,Kodiak,KODIAK ISLAND,AK,99615,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-152.365147 57.809356)
Rite Aid 05685,72253 TWENTYNINE PALMS HIGHWAY,,TWENTYNINE PALMS,SAN BERNARDINO,CA,92277-2417,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,60,01/05/2022 12:00:00 AM,POINT (-116.086844 34.135445)
GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,PHARMACY,DANVILLE,MONTOUR,PA,17822,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,12/28/2021 12:00:00 AM,432,,,POINT (-76.603393 40.966741)
CVS Store #05809,4775 W. ROSECRANS AVE.,CVS Pharmacy,HAWTHORNE,LOS ANGELES,CA,90250,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,138,01/05/2022 12:00:00 AM,POINT (-118.360333 33.901876)
PREFERRED FAMILY MEDICINE,10627 PROFESSIONAL CIRCLE STE A,,RENO,WASHOE,NV,89521,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-119.753952 39.427815)
ABBOTT NORTHWESTERN HOSPITAL,800 E 28TH STREET,Inpatient Pharmacy,MINNEAPOLIS,HENNEPIN,MN,55407,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/23/2021 12:00:00 AM,48,,,POINT (-93.262248 44.951954)
CINCINNATI CHILDRENS MED CTR,3333 Burnet Avenue,,Cincinnati,HAMILTON,OH,45229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,72,,,POINT (-84.500402 39.140936)
Rite Aid 05893,2150 ROOSEVELT AVENUE,,REDWOOD CITY,SAN MATEO,CA,94061-1304,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,60,01/05/2022 12:00:00 AM,POINT (-122.241828 37.466097)
NRMC PHARMACY ALLIANCE,601 KEYSER AVE,STE. A,NATCHITOCHES,NATCHITOCHES,LA,71457,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-93.076444 31.753369)
Walgreens Store #06174,13 N BLACK HORSE PIKE,,WILLIAMSTOWN,GLOUCESTER,NJ,08094,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,52,01/05/2022 12:00:00 AM,POINT (-74.993283 39.68964)
BOTHWELL REGIONAL HEALTH CENTER,601 E 14TH ST,,SEDALIA,PETTIS,MO,65301,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,,POINT (-93.222089 38.699051)
BROOKSHIRES PHARMACY 51 LIBERTY,2325 N MAIN ST,,LIBERTY,LIBERTY,TX,77575,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-94.783403 30.073876)
"V06 637 Asheville, NC",1100 TUNNEL RD,,ASHEVILLE,BUNCOMBE,NC,28805,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-82.485185 35.587129)
Walmart Pharmacy #930,3801 Eastern Blvd,,Montgomery,MONTGOMERY,AL,36116,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.234579 32.328429)
MARK TWAIN ST. JOSEPHS HOSPITAL,768 MOUNTAIN RANCH ROAD,,SAN ANDREAS,CALAVERAS,CA,95249,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-120.671297 38.190125)
Rite Aid 06010,1032 OAKDALE ROAD,,MODESTO,STANISLAUS,CA,95355-4513,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/05/2022 12:00:00 AM,POINT (-120.957441 37.657202)
UC HEALTH UNIV OF CINCINNATI,331 ALBERT SABIN WAY,,CINCINNATI,HAMILTON,OH,45229,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,120,,,POINT (-84.502349 39.139546)
CVS Store #05091,"1771 PLEASANT GROVE BLVD., STE #100",CVS Pharmacy,ROSEVILLE,PLACER,CA,95747,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,2,01/05/2022 12:00:00 AM,POINT (-121.357746 38.76617)
Gates Pharmacy,364 N South St,,Mount Airy,SURRY,NC,27030,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-80.614949 36.5018)
Multnomah County HDC Health Center,5329 NE MLK Jr Blvd,,Portland,,OR,97211,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,
PHARMSCRIPT OF OH LLC,1685 WESTBELT DR,,COLUMBUS,FRANKLIN,OH,43228,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-83.124932 39.988638)
Meijer Store 259,4141 Morrish Rd,,Swartz Creek,GENESEE,MI,48473,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/05/2022 12:00:00 AM,POINT (-83.830767 42.967917)
Walmart Pharmacy #7009,349 Kinston Hwy,,Richlands,ONSLOW,NC,28574,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-77.566657 34.908933)
SAFEWAY PHARMACY,116 RIVER BEND DR,,Leavenworth,CHELAN,WA,98826,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-120.647053 47.597475)
Walgreens Store #02762,500 CARR 1,,CAGUAS,Caguas,PR,00727,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,17,01/05/2022 12:00:00 AM,
Walmart Pharmacy #1099,501 E PAWNEE ST,,WICHITA,SEDGWICK,KS,67211,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,80,,,POINT (-97.332888 37.649676)
Kinney Drugs Inc. #18,164 Swanton Rd.,,St. Albans,FRANKLIN,VT,05478,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,17,01/05/2022 12:00:00 AM,POINT (-73.080202 44.836007)
INFECTIOUS DISEASE DOCTORS MEDICAL,365 Lennon Lane Ste 200,,Walnut Creek,CONTRA COSTA,CA,94598,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/28/2021 12:00:00 AM,168,,,POINT (-122.030096 37.927866)
ALLINA HEALTH MERCY COON RAPIDS,11850 Blackfoot St NW,Suite 190 - Pharmacy,COON RAPIDS,ANOKA,MN,55433,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,220,,,POINT (-93.3676 45.184926)
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,NOBLES,MN,56187,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,01/05/2022 12:00:00 AM,POINT (-95.599049 43.621947)
Walmart Pharmacy #6943,2811 Creek Dr,,Jonesboro,CRAIGHEAD,AR,72401,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-90.67095 35.82625)
Glencove Hospital,Glen Cove Hospital,101 St. Andrews Lane,Glen Cove,NASSAU,NY,11542,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM,
Walmart Pharmacy #3959,3120 McKamey Rd,,Knoxville,KNOX,TN,37921,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-84.012131 35.977081)
RED LAKE HOSPITAL,24760 Hospital Drive,,RedLake,BELTRAMI,MN,56671,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,0,01/04/2022 12:00:00 AM,POINT (-95.030784 47.877359)
BANNER FT COLLINS MEDICAL CENTER HO,4700 LADY MOON DR,,FORT COLLINS,LARIMER,CO,80528,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,440,,,POINT (-105.010885 40.521117)
RHEUMATOLOGY AND AUTOIMMUNE CENTER,14100 SE 36TH STREET SUITE 105,,BELLEVUE,KING,WA,98006,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,24,,,POINT (-122.152678 47.578656)
HARBORVIEW MEDICAL CENTER,325 9th AVE,,Seattle,KING,WA,98104,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/30/2021 12:00:00 AM,192,,,POINT (-122.323372 47.604084)
PROVIDENCE CENTRALIA,914 S SCHEUBER RD,ATN PHCY-360-3308564 H AND SW RET,CENTRALIA,LEWIS,WA,98531-9027,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-122.986989 46.712362)
