Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date
THE RINEHART CLINIC,230 ROWE RD,,WHEELER,TILLAMOOK,OR,97147-0035,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
HENRY CO HOSP,ATTN PHARMACY - AUSTIN DUNLAP,1600 EAST RIVERVIEW AVE,NAPOLEON,HENRY,OH,43545,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
ASHTABULA CO MEDICAL CENTER (ACMC),2420 LAKE AVENUE,Department of Pharmacy,ASHTABULA,ASHTABULA,OH,44004,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,0,12/24/2021 12:00:00 AM
TOWER HEALTH-READING HOSPITAL,420 SOUTH 5TH AVE,,READING,BERKS,PA,19611,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,
KO-KWEL WELLNESS CENTER,630 MILUK DR,,COOS BAY,,OR,97420-7728,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
HURON REGIONAL MEDICAL CENTER,172 4TH ST SE,,HURON,BEADLE,SD,57350-0000,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,
MIRIAM HOSPITAL,164 SUMMIT AVENUE,DEPARTMENT OF PHARMACY (BASEMENT),PROVIDENCE,PROVIDENCE,RI,02906,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,24,01/02/2022 12:00:00 AM
HCA HOUSTON MEDICAL CENTER,1313 HERMANN DR,PHARMACY - South Tower LL,HOUSTON,HARRIS,TX,77004,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/29/2021 12:00:00 AM,96,,
TEXAS ONCOLOGY MIDLAND,400 ROSALIND REDFERN GROVER PKWY,"SUITE 100,  CRADDICK MOB",Midland,MIDLAND,TX,79701,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,
TARRYTOWN PHARMACY,2727 EXPOSITION BLVD,Ste 105,AUSTIN,TRAVIS,TX,78703,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
HCA HOUSTON HEALTHCARE CLEAR LAKE,500 MEDICAL CENTER BLVD,,WEBSTER,HARRIS,TX,77598,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
TEXAS ONCOLOGY DALLAS SAMMONS CTR,3410 WORTH ST,ste 355,DALLAS,DALLAS,TX,75246,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
BROOKSHIRES PHARMACY 25,1807 W FRANK AVE,,LUFKIN,ANGELINA,TX,75904,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
BAYLOR HEALTH ENTERPRISES LP DBA BA,1250 8TH AVENUE,SUITE 125,FORT WORTH,TARRANT,TX,76104,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,
TEXAS ONCOLOGY CEDAR PARK,1401 MEDICAL PKWY BLDG C,200,CEDAR PARK,WILLIAMSON,TX,78613,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,,
YAKIMA VALLEY MEMORIAL HOSPITAL,2811 TIETON DR,ATTN: Pharmacy,YAKIMA,YAKIMA,WA,98902,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,
BROOKSHIRES PHARMACY 43,403 E HIGHWAY 90,,DAYTON,LIBERTY,TX,77535,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
MOAB REGIONAL HOSPITAL,450 WILLIAMS WAY,,MOAB,GRAND,UT,84532,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
UW HEALTH - UNIVERSITY HOSPITAL,600 HIGHLAND AVE.,Susan Johnston PRC  E5/125-1530,MADISON,DANE,WI,53792,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
Washakie Medical Center,400 S 15th Street,,Worland,WASHAKIE,WY,82401,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,
CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BLVD,,HUNTINGTON,CABELL,WV,25701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,48,12/28/2021 12:00:00 AM
Queens Medical Center COVID,1301 Punchbowl Street,Inpatient Pharmacy,Honolulu,HONOLULU,HI,96813,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,,
FROEDTERT MEMORIAL HOSP - COVID,9200 W WISCONSIN AVENUE,,MILWAUKEE,MILWAUKEE,WI,53226,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,72,12/31/2021 12:00:00 AM
MOUNT CARMEL EAST HOSPITAL,ATTN PHARMACY,6001 EAST BROAD ST,COLUMBUS,FRANKLIN,OH,43213,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,96,,
Wallace Medical Concern - SE Stark,18633 SE Stark St,,Portland,MULTNOMAH,OR,97233,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
SOUTH SHORE HOSPITAL,8012 South Crandon Ave,,Chicago,COOK,IL,60617,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,,
Kinney Drugs #27-Illion,40 1st St,,Ilion,HERKIMER,NY,13357,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,
KAISER PERMANENTE-ANTELOPE VALLEY,43112 15TH ST W,,LANCASTER,LOS ANGELES,CA,93534,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,60,60,12/30/2021 12:00:00 AM
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,FARMINGTON,SAINT FRANCOIS,MO,63640-1921,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
SPECIALTY APOTHECARY GROUP LLC,2217 PARK BEND DR,STE 310,AUSTIN,TRAVIS,TX,78758,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
CENTRACARE CLINIC - PAYNESVILLE,200 1ST ST W,,PAYNESVILLE,STEARNS,MN,56362,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,,
FLOYD MEDICAL CENTER,304 Turner McCall Blvd,Pharmacy Department,Rome,FLOYD,GA,30165,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
OHSU Richmond,3930 SE Division Street,,Portland,MULTNOMAH,OR,97202,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Osborn Infusion,7400 E Osborn Rd,,Scottsdale,MARICOPA,AZ,85251,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,,
WINONA HEALTH SERVICES,855 Mankato Ave,,Winona,WINONA,MN,55987-4894,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,
Anderson Family Health Center,2965 East Street,,Anderson,SHASTA,CA,96007,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,
ROCHESTER GENERAL HOSPITAL,1425 Portland Ave,Inpatient Pharmacy,ROCHESTER,MONROE,NY,14621-0000,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
REGIONAL WEST MEDICAL CENTER,4021 Avenue B,,Scottsbluff,SCOTTS BLUFF,NE,69361,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,
GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,PHARMACY,DANVILLE,MONTOUR,PA,17822,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,,
CHILDRENS HOSPITAL,300 LONGWOOD AVE,Main SB PHARMACY,BOSTON,SUFFOLK,MA,02115-0000,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,0,,
Hoag Mem Hosp PNB,1 Hoag Drive,,Newport Beach,ORANGE,CA,92663,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,48,48,12/28/2021 12:00:00 AM
EISENHOWER MEDICAL CENTER,39000 Bob Hope Drive,,Rancho Mirage,RIVERSIDE,CA,92270,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,168,168,12/29/2021 12:00:00 AM
THOMPSON PHARMACY,2827 EARLYSTOWN RD,,CENTRE HALL,CENTRE,PA,16828,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,
UNION HOSPITAL,1606 N. 7th Street,,Terre Haute,VIGO,IN,47804,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,96,,
Health Park Pharmacy,8300 Health Park Ste 227,,Raleigh,WAKE,NC,27615,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,120,,
The Plaza Pharmacist at Duke Raleig,3400 Wake Forest Road,,Raleigh,WAKE,NC,27609,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,12/29/2021 12:00:00 AM
White Oak Pharmacy Inc,1233 BOILING SPRINGS RD,,Spartanburg,SPARTANBURG,SC,29303,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,
ST LUKES HOSP KC WORNAL,4401 WORNALL RD,,KANSAS CITY,JACKSON,MO,64111-3220,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
ST LUKES HOSP KC WORNAL,4401 WORNALL RD,,KANSAS CITY,JACKSON,MO,64111-3220,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,
Oregon State Hospital,2660 Center Street NE,,Salem,MARION,OR,97301,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
M HEALTH FAIRVIEW CLINICS,711 Kasota Ave SE,,Minneapolis,HENNEPIN,MN,55414,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,80,,
ABBOTT NORTHWESTERN HOSPITAL,800 E 28TH STREET,Inpatient Pharmacy,MINNEAPOLIS,HENNEPIN,MN,55407,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,,
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,NOBLES,MN,56187,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
VALLEY CHILDRENS HEALTHCARE,9300 Valley Childrens Place,Inpatient Pharmacy,Madera,MADERA,CA,93636,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,72,72,12/29/2021 12:00:00 AM
RENOWN HEALTH,1155 MILL ST.,,RENO,WASHOE,NV,89502,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/24/2021 12:00:00 AM,40,,
ADHERERX PHARMACY NORTH CAROLINA,118 Mackenan Drive suite 200,,Cary,WAKE,NC,27511,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,,BENNINGTON,BENNINGTON,VT,05201,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,,
DETROIT COMMUNITY HEALTH SOPHIE WOM,7900 KERCHEVAL ST,,DETROIT,WAYNE,MI,48214,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
HCA MEDICAL CITY FORT WORTH,900 8TH AVE,Pharmacy,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,240,120,12/29/2021 12:00:00 AM
Clifton Springs Hospital and CEC,2 Coulter Rd,,Clifton Springs,ONTARIO,NY,14432,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
CHILDRENS OF ALABAMA,1600 7th Avenue South,,Birmingham,JEFFERSON,AL,35233,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
BLUE RIDGE HEALTHCARE HOSP VALDESE,720 Malcom Blvd,,Valdese,BURKE,NC,28690,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,,
THE UNITY HOSPITAL OF ROCHESTER,1555 Long Pond Rd,,Rochester,MONROE,NY,14626,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/30/2021 12:00:00 AM
SISTERS OF CHARITY HOSP OF BUFFALO,2605 Harlem Road,,Cheektowaga,ERIE,NY,14225,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
ALLINA HEALTH - UNITED HOSPITAL,333 Smith Ave North,OUTPATIENT PHARMACY,Saint Paul,RAMSEY,MN,55102,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
ST VINCENT HOSPITAL AND HEALTH CARE,2001 WEST 86TH STREET,Pharmacy Department,INDIANAPOLIS,MARION,IN,46260,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/22/2021 12:00:00 AM,120,120,12/31/2021 12:00:00 AM
BOTW HEALTH INC (Valley View Pharm),12879 Josey Ln,Ste 115,Farmers Branch,DALLAS,TX,75234,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,
BOTW HEALTH INC (Valley View Pharm),12879 Josey Ln,Ste 115,Farmers Branch,DALLAS,TX,75234,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
MOORES PHARMACY,200 South Rachal St,,Sinton,SAN PATRICIO,TX,78387,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,0,01/01/2022 12:00:00 AM
NEA BAPTIST MEMORIAL HOSP PHARMACY,4800 E JOHNSON AVE,,JONESBORO,CRAIGHEAD,AR,72401,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,24,12/31/2021 12:00:00 AM
Kinney Drugs # 43-Baldwinsville,21 East Genesee St,,Baldwinsville,ONONDAGA,NY,13027,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,,
SILETZ COMMUNITY HEALTH CENTER,200 GWEE SHUT RD,,SILETZ,LINCOLN,OR,97380-2036,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
ASHLEY REGIONAL MEDICAL CENTER,150 W. 100 N.,,VERNAL,UINTAH,UT,84078,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
CHRISTUS HEALTH ST ELIZABETH HOSPIT,2830 Calder Ave,,Beaumont,JEFFERSON,TX,77702,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,96,,
CHRISTUS HEALTH ST ELIZABETH HOSPIT,2830 Calder Ave,,Beaumont,JEFFERSON,TX,77702,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
MERCY HOSPITAL JOPLIN,100 MERCY WAY,Inpatient Pharmacy,JOPLIN,JASPER,MO,64804,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,
WILSON MEDICAL GROUP,3302 NASH ST N,,WILSON,WILSON,NC,27896,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
LOGANSPORT MEMORIAL HOSPITAL,1101 Michigan Avenue,,Logansport,CASS,IN,46947,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,01/02/2022 12:00:00 AM
CANCER TREAMENT CENTERS OF AMERICA,600 CELEBRATE LIFE PARKWAY,,NEWNAN,COWETA,GA,30265,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 St Michael Dr,,Texarkana,BOWIE,TX,75503,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/29/2021 12:00:00 AM,96,,
Forest View Medical Clinic,6880 S McCarran Blvd Ste A5,,Reno,WASHOE,NV,89509,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,,
GRITMAN MEDICAL CENTER,700 S MAIN ST,,MOSCOW,LATAH,ID,83843,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,24,12/30/2021 12:00:00 AM
Outside In - SW 13th Portland,1132 SW 13th Ave,,Portland,MULTNOMAH,OR,97205,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
Outside In - SW 13th Portland,1132 SW 13th Ave,,Portland,MULTNOMAH,OR,97205,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
INFUSION SOLUTIONS LLC - N358,7110 FOREST AVENUE SUITE 203B,,Richmond,HENRICO,VA,23226,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,264,,
SUGAR LAND ALLERGY ASTHMA,4820 SWEETWATER BLVD,,SUGAR LAND,FORT BEND,TX,77479,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,,
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,BRONX,NY,10467,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,,
NORTHEAST REGIONAL MEDICAL CENTER,315 S OSTEOPATHY AVE,,KIRKSVILLE,ADAIR,MO,63501-6401,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Truman Medical Center Hospital Hill,2301 Holmes,,Kansas City,JACKSON,MO,64108,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,,
Mobile Medical Nevada-Malkin PC,3753 Howard Hughes Parkway,Suite 200 - 224,Las Vegas,CLARK,NV,89169,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
ASCENSION SETON NORTHWEST,11113 RESEARCH BLVD,,AUSTIN,TRAVIS,TX,78759,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,Inpatient Pharmacy,SAINT LOUIS,SAINT LOUIS,MO,63131,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,360,0,01/02/2022 12:00:00 AM
HASBRO AND RI HOSPITAL INPATIENT,593 EDDY STREET,PHARMACY,PROVIDENCE,PROVIDENCE,RI,02903,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/21/2021 12:00:00 AM,96,48,12/29/2021 12:00:00 AM
LUTHERAN HOSPITAL,7950 W. JEFFERSON BLVD.,,FORT WAYNE,ALLEN,IN,46804,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,20,01/02/2022 12:00:00 AM
PRESCRIPTION SHOP ANDREWS,813 Hospital Drive,,Andrews,ANDREWS,TX,79714,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,
Pharmerica Reno,4690 Longley Lane,#204,Reno,WASHOE,NV,89502,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,,
HEARTLAND REG MED CTR,5325 FARAON ST,,SAINT JOSEPH,BUCHANAN,MO,64506,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
MULTICARE ROCKWOOD CLINIC PHARMACY,400 E 5TH AVE,,SPOKANE,SPOKANE,WA,99202,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
MULTICARE ROCKWOOD CLINIC PHARMACY,400 E 5TH AVE,,SPOKANE,SPOKANE,WA,99202,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,
DEACONESS GATEWAY HOSPITAL,600 Mary St,,Evansville,VANDERBURGH,IN,47710,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,144,120,12/28/2021 12:00:00 AM
DEACONESS GATEWAY HOSPITAL,600 Mary St,,Evansville,VANDERBURGH,IN,47710,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,120,12/28/2021 12:00:00 AM
DEACONESS GATEWAY HOSPITAL,600 Mary St,,Evansville,VANDERBURGH,IN,47710,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,40,12/28/2021 12:00:00 AM
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,48,12/31/2021 12:00:00 AM
Cape Fear Valley Medical Center,CFVMC Inpatient Pharmacy,1638 Owen Drive,Fayetteville,CUMBERLAND,NC,28304,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,140,,
JEFFERSON HEALTHCARE,834 Sheridan,,Port Townsend,JEFFERSON,WA,98368,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,72,24,12/31/2021 12:00:00 AM
SOUTH EAST MISSISSIPPI RURAL HEALTH,5488 US HWY 49,,HATTIESBURG,FORREST,MS,39401,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,
NORTH LAKE MEDICAL PHARMACY #2,347 Lakeport Blvd,,Lakeport,LAKE,CA,95453,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,
PHARMERICA - HONOLULU 964,3375 Koapaka St. Ste H-435,,Honolulu,HONOLULU,HI,96819,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,
PHARMERICA - HONOLULU 964,3375 Koapaka St. Ste H-435,,Honolulu,HONOLULU,HI,96819,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,216,96,01/02/2022 12:00:00 AM
BAY MILLS MEDICAL CENTER,12124 W LAKESHORE DR,,Brimley,CHIPPEWA,MI,49715,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Maui Health COVID,221 Mahalani Street,,Wailuku,MAUI,HI,96793,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,60,,
ANGELES COMMUNITY HEALTH CENTER,6120 SEVILLE AVE,,HUNTINGTON PARK,LOS ANGELES,CA,90255,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,BROOKLYN,KINGS,NY,11203-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,0,12/20/2021 12:00:00 AM
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,BROOKLYN,KINGS,NY,11203-0000,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,0,12/20/2021 12:00:00 AM
MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN STREET,,SOUTH BEND,ST JOSEPH,IN,46601,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
POPULAR PHARMACY,5326 E US HIGHWAY 83,STE A5,RIO GRANDE CITY,STARR,TX,78582,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
ST JOSEPH REG MED CTR-SOUTH BEND,5215 HOLY CROSS PARKWAY,ATTN: PHARMACY,MISHAWAKA,ST JOSEPH,IN,46545,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,96,72,12/30/2021 12:00:00 AM
ST JOSEPH REG MED CTR-SOUTH BEND,5215 HOLY CROSS PARKWAY,ATTN: PHARMACY,MISHAWAKA,ST JOSEPH,IN,46545,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,96,72,12/30/2021 12:00:00 AM
MAYO CLINIC HLTH SYSTM MANKATO HOSP,1025 Marsh Street,ATTN Inpatient Pharmacy 1-401,Mankato,BLUE EARTH,MN,56001,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
PHARMERICA-SACRAMENTO,1214 N. Market Blvd,STE C,Sacramento,SACRAMENTO,CA,95834,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,0,12/29/2021 12:00:00 AM
Mercy South Gate Pharmacy,8116 California Ave,Ste A,South Gate,LOS ANGELES,CA,90280,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,220,,
ALTO PHARMACY,100 PARK AVE,SUITE FRONT E,NEW YORK,NEW YORK,NY,10017,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,6360,,
WELLNESS PLAN GATEWAY,2888 W GRAND BLVD # 218,,DETROIT,WAYNE,MI,48202,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PHARMACY,PORTSMOUTH,ROCKINGHAM,NH,03801-7128,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,0,12/23/2021 12:00:00 AM
TCCFHC-BELLFLOWER,17660,,Bellflower,LOS ANGELES,CA,90706,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,140,,
CHRISTUS MOTHER FRANCES HOSP TYLER,800 E DAWSON,PHARMACY,TYLER,SMITH,TX,75701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,192,,
CHANDLER REGIONAL MEDICAL CENTER,1955 W. Frye Road,,Chandler,MARICOPA,AZ,85224,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,,
PROVIDENCE MOUNT CARMEL HOSPITAL,982 E. COLUMBIA AVE,ATTN: INPATIENT PHARMACY,COLVILLE,STEVENS,WA,99114,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,0,12/27/2021 12:00:00 AM
PROVIDENCE MOUNT CARMEL HOSPITAL,982 E. COLUMBIA AVE,ATTN: INPATIENT PHARMACY,COLVILLE,STEVENS,WA,99114,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,12/27/2021 12:00:00 AM
ANN ROBERT H. LURIE CHILDRENS HOSP,225 E Chicago Ave,9th Floor,Chicago,COOK,IL,60611,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,,
ONE WORLD HEALTH CENTERS,4920 SOUTH 30TH STREET,Suite 103,Omaha,DOUGLAS,NE,68107,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,,
Cameron Memorial Community Hospital,306 E MAUMEE ST STE 106,,ANGOLA,STEUBEN,IN,46703,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,
Cameron Memorial Community Hospital,306 E MAUMEE ST STE 106,,ANGOLA,STEUBEN,IN,46703,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
NEBRASKA MEDICINE,981090 NEBRASKA MEDICAL CENTER,BUFFETT DOCK,OMAHA,DOUGLAS,NE,68198-1090,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,
