Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
CVS Store #09119,4040 E. CHAPMAN AVE.,CVS Pharmacy,ORANGE,ORANGE,CA,92869,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,15,01/06/2022 12:00:00 AM,POINT (-117.809966 33.787764)
CVS Store #00590,1054 CASS AVENUE,CVS Pharmacy,WOONSOCKET,PROVIDENCE,RI,2895,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,72,01/06/2022 12:00:00 AM,POINT (-71.480313 42.003998)
Arnot Ogden Medical Center,600 Roe Ave,Inpatient Pharmacy Dept.,Elmira,CHEMUNG,NY,14905,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,24,01/05/2022 12:00:00 AM,POINT (-76.826745 42.099234)
Walmart Pharmacy #1647,1700 S 13Th St,,Decatur,ADAMS,IN,46733,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-84.937271 40.810431)
SNIPPER HEALTH LTD/EXCELLYON CLINIC,7470 S DEAN MARTIN DR. #101,,LAS VEGAS,CLARK,NV,89139,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,,POINT (-115.183575 36.053931)
SAV-ON PHARMACY,1024 21ST ST,,Lewiston,NEZ PERCE,ID,83501,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,160,,,POINT (-117.001919 46.409853)
OCHSNER PHARMACY AND WELLNESS WEST,"2500 Belle Chasse Hwy, Suite T1224",,Gretna,JEFFERSON,LA,70056,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-90.027433 29.88582)
FIRELANDS REGIONAL MEDICAL CENTER,FIRELANDS REGIONAL MEDICAL CENTER,1111 HAYES AVE,SANDUSKY,ERIE,OH,44870,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,
CVS Store #09123,3800 MARTIN LUTHER KING JR. BLVD,CVS Pharmacy,LYNWOOD,LOS ANGELES,CA,90262,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,220,184,01/06/2022 12:00:00 AM,POINT (-118.198257 33.927804)
OSCO PHARMACY,2120 PARK STREET SOUTH,,Livingston,PARK,MT,59047,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-110.575278 45.642428)
HARVEST DRUG and GIFT,4426 Kell Blvd,,Wichita Falls,WICHITA,TX,76309,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-98.556848 33.876607)
Rite Aid 11259,1517 HOLLAND ROAD,,SUFFOLK,SUFFOLK CITY,VA,23434-6516,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-76.634809 36.725083)
Meijer Store 071,1800 Holton Road,,North Muskegon,MUSKEGON,MI,49445,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/06/2022 12:00:00 AM,POINT (-86.221431 43.286068)
CENTRACARE PHARMACY AT ST CLOUD HOS,1406 6th Ave N,,St. Cloud,STEARNS,MN,56303,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,POINT (-94.170441 45.575305)
CVS Store #09946,463 STONY POINT RD,CVS Pharmacy,SANTA ROSA,SONOMA,CA,95401,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,15,01/06/2022 12:00:00 AM,POINT (-122.742012 38.431982)
TEXAS ONCOLOGY WEBSTER,501 W Medical Center Blvd,,Webster,HARRIS,TX,77598,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,,POINT (-95.127604 29.539927)
CVS Store #09847,29985 CANYON HILLS RD,CVS Pharmacy,LAKE ELSINORE,RIVERSIDE,CA,92532,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,15,01/06/2022 12:00:00 AM,POINT (-117.263185 33.668035)
UR Medicine Frederick Ferris Thomp,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,ONTARIO,NY,14424,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,,POINT (-77.289924 42.874927)
WHITE DOVE PHARMACY,2751 NC HWY 55,,CARY,WAKE,NC,27519,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-78.871107 35.785577)
Kinney Drugs #1 - Gouverneur,17 Clinton St,,Gouverneur,SAINT LAWRENCE,NY,13642,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-75.46954 44.335727)
501 Pharmacy,98 Chapelton CT STE300,,Chapel Hill,CHATHAM,NC,27312,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,
Walgreens Store #13605,1401 N TRENTON ST,,RUSTON,LINCOLN,LA,71270,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-92.639574 32.543653)
Yakama Indian Health Center,401 Buster Rd,,Toppenish,YAKIMA,WA,98948,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-120.344171 46.375948)
VALLEY HEALTH CENTER AT MILPITAS PH,143 N MAIN ST,STE 1038,MILPITAS,SANTA CLARA,CA,95035,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,100,01/06/2022 12:00:00 AM,POINT (-121.907434 37.432252)
The Medicine Shoppe #1675,500 Cedar St,,GRAYLING,CRAWFORD,MI,49738,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-83.433153 45.069002)
S AND R DRUG CO,1606 S MARGARET AVE,,KIRBYVILLE,JASPER,TX,75956,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-93.897728 30.646631)
SAFEWAY PHARMACY,3627 Airport Way STE 1,,Fairbanks,FAIRBANKS NORTH STAR,AK,99709,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-147.81201 64.836503)
ST. VINCENTS HOSPITAL PHARMACY,1233 N 30th St,,Billings,YELLOWSTONE,MT,59101,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,0,12/30/2021 12:00:00 AM,POINT (-108.520001 45.792877)
Dougherty Pharmacy,14 E Main St,,Morrisville,MADISON,NY,13408,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/01/2022 12:00:00 AM,POINT (-75.645007 42.89886)
Walgreens Store #11095,5901 NW 122ND ST,,OKLAHOMA CITY,OKLAHOMA,OK,73142,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,0,01/06/2022 12:00:00 AM,POINT (-97.621194 35.594641)
VALLEY CHILDRENS HEALTHCARE,9300 Valley Childrens Place,Inpatient Pharmacy,Madera,MADERA,CA,93636,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,72,72,12/29/2021 12:00:00 AM,POINT (-119.800266 36.884502)
Walgreens Store #00117,PR 181 AND PR 850,BO. CUEVAS,TRUJILLO ALTO,Trujillo Alto,PR,976,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,
Walmart Pharmacy #3619,3901 Hixson Pike Ste 181,,Chattanooga,HAMILTON,TN,37415,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-85.262989 35.113062)
SANFORD PHARMACY THIEF RIVER FALLS,3001 Sanford Parkway,Sanford - Clinic Pharmacy,Thief River Falls,PENNINGTON,MN,56701,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-96.197788 48.088654)
Walmart Pharmacy #4416,13003 Tomball Pkwy,,Houston,HARRIS,TX,77086,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.488518 29.91655)
"LANDER MEDICAL CLINIC, P.C.",745 Buena Vista Drive,,Lander,FREMONT,WY,82520,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-108.73009 42.82453)
CVS Store #08921,2831 BELLE CHASSE HWY.,CVS Pharmacy,TERRYTOWN,JEFFERSON,LA,70056,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,20,,,POINT (-90.020951 29.881119)
Walmart Pharmacy #1638,3176 S Eufaula Ave,,Eufaula,BARBOUR,AL,36027,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-85.167584 31.845084)
Walmart Pharmacy #4682,164 Camp Creek Pkwy,,Zion Crossroads,ORANGE,VA,22942,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-78.207614 37.978887)
Klingensmiths Drug Store #5,650 Main St.,,Rimersburg,CLARION,PA,16248,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,,POINT (-79.50219 41.042718)
COVERED BRIDGE HEALTHCARE,658 E MAIN ST,,CENTREVILLE,SAINT JOSEPH,MI,49032,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-85.510563 41.921267)
COULEE MEDICAL CENTER,411 Fortuyn Rd,,Grand Coulee,GRANT,WA,99133,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-119.006074 47.942394)
KAISER PERMANENTE- SOUTH BAY,25965 SOUTH NORMANDIE AVe,NORMANDIE NORTH PHARM DEPT 24HR,HARBOR CITY,LOS ANGELES,CA,90710,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,0,12/30/2021 12:00:00 AM,POINT (-118.297471 33.787562)
Hy-Vee Pharmacy #4 (1148),4605 Fleur Drive,,Des Moines,POLK,IA,50321,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,140,,,POINT (-93.644943 41.542748)
LEGACY SALMON CREEK HOSPITAL,2211 NE 139TH ST,,VANCOUVER,CLARK,WA,98686,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-122.649482 45.721824)
Fort Mojave Indian Health Center,1607 E Plantation Rd,,Mohave Valley,MOHAVE,AZ,86440,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-114.593906 34.851571)
Walmart Pharmacy #5062,2047 E University Dr,,Auburn,LEE,AL,36830,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-85.448891 32.624933)
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,5,01/06/2022 12:00:00 AM,POINT (-85.223378 39.305725)
East Jefferson Medical Pharmacy,1623 Williams blvd,,KENNER,JEFFERSON,LA,70062,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,12/30/2021 12:00:00 AM,POINT (-90.242513 29.988407)
RXONE ST. FRANCIS,309 Jackson Street (floor 1),,Monroe,OUACHITA,LA,71201,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-92.11479 32.499732)
Rite Aid 06288,959 CRENSHAW BOULEVARD,,LOS ANGELES,LOS ANGELES,CA,90019-1938,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,100,01/06/2022 12:00:00 AM,POINT (-118.322871 34.054848)
LAKE REGIONAL HLTH SYS HOSP,54 Hospital Drive,,OSAGE BEACH,CAMDEN,MO,65065,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,,,POINT (-92.682912 38.119139)
CVS Store #09656,2771 4TH ST,CVS Pharmacy,SANTA ROSA,SONOMA,CA,95405,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,,POINT (-122.69001 38.449694)
KHN PHARMACY - HUBER,8701 OLD TROY PIKE,Attn: Outpatient Pharmacy,HUBER HEIGHTS,MONTGOMERY,OH,45424,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-84.136708 39.878793)
GENESIS MEDICAL CENTER-DAVENPORT,1401 W. Central Park,Attn. Pharmacy,Davenport,SCOTT,IA,52804,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,0,01/06/2022 12:00:00 AM,POINT (-90.593782 41.545503)
Walmart Pharmacy #5092,190 E Fm 3040,,Lewisville,DENTON,TX,75067,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.990716 33.003462)
SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DR,INPATIENT PHARMACY,HARRISONBURG,HARRISONBURG CITY,VA,22801,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-78.858352 38.406103)
METROPLEX PHARMACY SOLUTIONS LLC,12700 Hillcrest Rd,Suite 218,Dallas,DALLAS,TX,75230,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-96.78617 32.922372)
ALTA BATES SUMMIT MEDICAL CENTER,2450 ASHBY AVENUE,,BERKELEY,ALAMEDA,CA,94705,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-122.257994 37.856408)
KP LA Medical Center,"4867 Sunset Blvd, 1st floor",OUTPATIENT PHARMACY,Los Angeles,LOS ANGELES,CA,90027,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-118.294863 34.098138)
KROGER PHARMACY 03500586,1592 S LOOP 288,,DENTON,DENTON,TX,76205,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-97.094584 33.194006)
NEW DIMENSION PHARMACY,1102 PINEMONT DR STE F,,HOUSTON,HARRIS,TX,77018,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-95.421437 29.840996)
Walmart Pharmacy #209,1516 N 18th St,,Ozark,FRANKLIN,AR,72949,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-93.845344 35.503259)
CENTRACARE CLINIC - MELROSE,525 W MAIN ST,,MELROSE,STEARNS,MN,56352,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,40,01/05/2022 12:00:00 AM,POINT (-94.82353 45.674916)
Walgreens Store #11169,950 BEARDS HILL RD,,ABERDEEN,HARFORD,MD,21001,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,0,01/06/2022 12:00:00 AM,POINT (-76.183772 39.524259)
CARRS PHARMACY,664 E PALMER WASILLA HWY,,PALMER,MATANUSKA SUSITNA,AK,99645,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,
CVS Store #00182,8400 BRADSHAW RD..,CVS Pharmacy,ELK GROVE,SACRAMENTO,CA,95624,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,POINT (-121.334808 38.45219)
Walmart Pharmacy #5174,7855 Moffett Rd,,Semmes,MOBILE,AL,36575,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-88.227155 30.763813)
Walgreens Store #17805,1850 BARNETT SHOALS RD,,ATHENS,CLARKE,GA,30605,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,120,1,01/06/2022 12:00:00 AM,POINT (-83.339717 33.925636)
Rite Aid 11294,3531 AIRLINE BLVD.,,PORTSMOUTH,PORTSMOUTH CITY,VA,23701-2642,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-76.382176 36.80511)
DILLON PHARMACY 61500061,1902 VINE ST,,HAYS,ELLIS,KS,67601,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,200,,,POINT (-99.317854 38.875691)
Walmart Pharmacy #2976,915 N Town East Blvd,,Mesquite,DALLAS,TX,75150,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.609198 32.812315)
Rite Aid 00245,2 CUMBERLAND STREET,,LEBANON,LEBANON,PA,17042-5444,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-76.412522 40.340333)
"V16 586 Jackson, MS",1500 E WOODROW WILSON AVE,Pharmacy Service (119),JACKSON,HINDS,MS,39216,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-90.167306 32.326795)
Vine Pharmacy,4375 Red Rock Road,,Benton,COLUMBIA,PA,17814,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-76.37973 41.203127)
MARKET STREET PHARMACY,11999 Dallas PKWY,,Frisco,COLLIN,TX,75033,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-96.820381 33.214165)
CENTER PHARMACY,190 NORTH ORANGE ST,,RICHLAND CENTER,RICHLAND,WI,53581,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-90.389112 43.33617)
KROGER PHARMACY 03400343,8323 BROADWAY ST,,PEARLAND,BRAZORIA,TX,77581,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,20,,,POINT (-95.348633 29.559127)
"Kinney Drugs, Inc #46",540 East Genesee St,,Chittenango,MADISON,NY,13037,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-75.865596 43.054064)
LUMMI TRIBAL HEALTH CENTER,Lummi Tribal Health Center,2592 Kwina Rd,Bellingham,WHATCOM,WA,98226,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,,,
Walmart Pharmacy #2505,5501 HIGHWAY 6,,MISSOURI CITY,FORT BEND,TX,77459,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.570456 29.572113)
UO Fort Duchesne IHS,6932 E 1400 S,,Fort Duchesne,UINTAH,UT,84026,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,24,,,POINT (-109.858867 40.281671)
CLONEYS LONG TERM CARE,525 5TH ST STE B,,EUREKA,HUMBOLDT,CA,95501,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-124.165327 40.801995)
Strong Memorial Hospital,155 Bellwood Drive,,Rochester,MONROE,NY,14606,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,96,72,01/06/2022 12:00:00 AM,POINT (-77.68614 43.184625)
BLAKES PHARMACY,213 MAIN ST,,LOUISVILLE,CASS,NE,68037,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-96.161986 41.000524)
Walmart Pharmacy #330,9002 N Navarro St,,Victoria,VICTORIA,TX,77904,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.996762 28.878544)
Ingles Pharmacy 004,1141 Tunnel Rd,,Asheville,BUNCOMBE,NC,28805,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/04/2022 12:00:00 AM,POINT (-82.488277 35.587432)
CVS Store #09558,320 S TWIN OAKS VALLEY RD,CVS Pharmacy,SAN MARCOS,SAN DIEGO,CA,92078,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-117.164934 33.130207)
Utah Cancer Specialists Cancer Cent,3838 S 700 E #100,,Salt Lake City,SALT LAKE,UT,84106,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-111.87139 40.687666)
Walmart Pharmacy #1856,900 Stillwater Ave,,Bangor,PENOBSCOT,ME,4401,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,40,,,POINT (-68.746014 44.839029)
"V15 657 St. Louis, MO (Grand)",915 N GRAND BLVD RM B405,,SAINT LOUIS,SAINT LOUIS CITY,MO,63106,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,24,,,POINT (-90.229844 38.641462)
SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,INPATIENT PHARMACY,HAMPTON,HAMPTON CITY,VA,23666,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-76.392331 37.056027)
MEMORIAL HOSPITAL OF SWEETWATER CO,1200 COLLEGE DRIVE,,ROCK SPRINGS,SWEETWATER,WY,82901,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,24,,,POINT (-109.233578 41.58406)
Meijer Store 254,4075 32nd Ave,,Hudsonville,OTTAWA,MI,49426,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-85.861675 42.842188)
BELLIN MEMORIAL HOSPITAL INC COVID,744 S WEBSTER AVE,,GREEN BAY,BROWN,WI,54301,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-88.010691 44.502022)
RANDALLS PHARMACY,2051 Gattis School RD,,Round Rock,WILLIAMSON,TX,78664,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,17,01/06/2022 12:00:00 AM,POINT (-97.654468 30.49613)
Walgreens Store #10491,3300 ROUTE 9 S,,RIO GRANDE,CAPE MAY,NJ,8242,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,0,01/06/2022 12:00:00 AM,POINT (-74.873855 39.016753)
AVERA HOLY FAMILY HOSPITAL,826 N 8TH ST,AVERA HOLY FAMILY,Estherville,EMMET,IA,51334,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-94.833994 43.410538)
Walgreens Store #03241,1855 S 5TH ST,,ALLENTOWN,LEHIGH,PA,18103,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,39,01/06/2022 12:00:00 AM,POINT (-75.457022 40.5808)
NORTHWESTERN MEMORIAL HOSPITAL,715  N. ST. Claire,Pharmacy Feinberg LC-704,Chicago,COOK,IL,60611,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,20,,,
HENNEPIN HEALTHCARE FOR HOMELESS,614 So. 3rd. St.,Clinic,MINNEAPOLIS,HENNEPIN,MN,55415,0069-1085-30,Paxlovid,01/04/2022 12:00:00 AM,,20,,,POINT (-93.260397 44.977105)
CVS Store #09623,649 W. OLIVE AVE.,CVS Pharmacy,MERCED,MERCED,CA,95348,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-120.479581 37.319343)
Walmart Pharmacy #2617,3010 Potato Rd,,Winnemucca,HUMBOLDT,NV,89445,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-117.745348 40.954417)
GREEN WAVE PHARMACY INC,165 MCCLURE AVE,,CLINTWOOD,DICKENSON,VA,24228,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-82.455557 37.148548)
BURLESON ST JOSEPH HEALTH CENTER,1101 Woodson Drive,,Caldwell,BURLESON,TX,77836,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-96.717047 30.520966)
BROOKSHIRES PHARMACY 42,1420 N UNIVERSITY DR,,NACOGDOCHES,NACOGDOCHES,TX,75961,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-94.63928 31.61595)
TERRE HAUTE REGIONAL HOSPITAL,3901 S. 7TH ST,ATTN: PHARMACY,TERRE HAUTE,VIGO,IN,47802,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,,,POINT (-87.406841 39.419441)
"V04 542 Coatesville, PA",1400 BLACKHORSE HILL RD,,COATESVILLE,CHESTER,PA,19320,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-75.798933 39.999594)
AMITA ST. JOSEPH HOSPITAL,2900 N LAKE SHORE DR # PHARMACY,,CHICAGO,COOK,IL,60657-5640,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,48,0,12/24/2021 12:00:00 AM,POINT (-87.636429 41.93395)
TEXAS ONCOLOGY WACO,1700 W HWY 6,,WACO,MCLENNAN,TX,76712,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,24,01/06/2022 12:00:00 AM,POINT (-97.219633 31.523557)
PORTER ADVENTIST HOSPITAL,2525 S Downing St,Porter Pharmacy,Denver,DENVER,CO,80210,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,100,66,01/05/2022 12:00:00 AM,POINT (-104.973482 39.670627)
LITTLETON REGIONAL HOSPITAL,600 SAINT JOHNSBURY RD,,LITTLETON,GRAFTON,NH,03561-3442,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,24,12/29/2021 12:00:00 AM,POINT (-71.825316 44.316234)
TEXAS ONCOLOGY MCKINNEY,5236 W UNIVERSITY DR,Suite 1000,MCKINNEY,COLLIN,TX,75071,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,144,,,POINT (-96.684108 33.218178)
DEPARTMENT OF STATE HOSPITALS - PAT,3102 E. HIGHLAND AVE.,,PATTON,SAN BERNARDINO,CA,92369,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,,POINT (-117.219827 34.135867)
Covington County Hospital Pharmacy,701 South Holly Avenue,,Collins,COVINGTON,MS,39428,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-89.554211 31.638094)
Walmart Pharmacy #2,161 N Walmart Dr,,Harrison,BOONE,AR,72601,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-93.138832 36.266212)
Walmart Pharmacy #879,419 HIGHWAY 52 BYP W,,LAFAYETTE,MACON,TN,37083,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-86.036359 36.520516)
AULTMAN HOSPITAL CANTON,2600 SIXTH STREET S.W.,ATTN PHARMACY - MATTHEW BALDWIN,CANTON,STARK,OH,44710,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,48,,,POINT (-81.403604 40.796853)
CVS Store #10819,1850 5TH AVENUE,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92101,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,40,18,01/06/2022 12:00:00 AM,POINT (-117.160242 32.724886)
SAV-ON PHARMACY,4415 W 7TH ST,,Texarkana,BOWIE,TX,75501,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-94.099582 33.4182)
Walmart Pharmacy #7247,911 N Main St,,Atmore,ESCAMBIA,AL,36502,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-87.493516 31.037882)
CVS Store #05054,100 EAST LAKE BLVD,CVS Pharmacy,MAHOPAC,PUTNAM,NY,10541,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,60,01/06/2022 12:00:00 AM,POINT (-73.72964 41.373758)
Walmart Pharmacy #3826,1911 Marsha Sharp Fwy,,Lubbock,LUBBOCK,TX,79415,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-101.85846 33.592341)
St. Patricks Hospital,500 W Broadway St,(Inpatient Pharmacy),Missoula,MISSOULA,MT,59802,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,48,24,01/06/2022 12:00:00 AM,POINT (-114.00063 46.874103)
COLUMBIA PHARMACY INC,214 MAIN ST,,COLUMBIA,TYRRELL,NC,27925,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-76.253161 35.917576)
